bigram,count,codepoints,unicode_names
ီယ,1,U+102E U+101A,MYANMAR VOWEL SIGN II | MYANMAR LETTER YA
မဝ,1,U+1019 U+101D,MYANMAR LETTER MA | MYANMAR LETTER WA
ညေ,1,U+100A U+1031,MYANMAR LETTER NNYA | MYANMAR VOWEL SIGN E
ဳ၂,1,U+1033 U+1042,MYANMAR VOWEL SIGN MON II | MYANMAR DIGIT TWO
၀ၜ,1,U+1040 U+105C,MYANMAR DIGIT ZERO | MYANMAR LETTER MON BBA
၀၆,1,U+1040 U+1046,MYANMAR DIGIT ZERO | MYANMAR DIGIT SIX
သဓ,1,U+101E U+1013,MYANMAR LETTER SA | MYANMAR LETTER DHA
ဘဲ,1,U+1018 U+1032,MYANMAR LETTER BHA | MYANMAR VOWEL SIGN AI
ဒဏ,1,U+1012 U+100F,MYANMAR LETTER DA | MYANMAR LETTER NNA
၁၊,1,U+1041 U+104A,MYANMAR DIGIT ONE | MYANMAR SIGN LITTLE SECTION
၊၂,1,U+104A U+1042,MYANMAR SIGN LITTLE SECTION | MYANMAR DIGIT TWO
၂၊,1,U+1042 U+104A,MYANMAR DIGIT TWO | MYANMAR SIGN LITTLE SECTION
၊၃,1,U+104A U+1043,MYANMAR SIGN LITTLE SECTION | MYANMAR DIGIT THREE
ဣတ,1,U+1023 U+1010,MYANMAR LETTER I | MYANMAR LETTER TA
တလ,1,U+1010 U+101C,MYANMAR LETTER TA | MYANMAR LETTER LA
ဌသ,1,U+100C U+101E,MYANMAR LETTER TTHA | MYANMAR LETTER SA
ရဵ,1,U+101B U+1035,MYANMAR LETTER RA | MYANMAR VOWEL SIGN E ABOVE
ဂူ,1,U+1002 U+1030,MYANMAR LETTER GA | MYANMAR VOWEL SIGN UU
၀၉,1,U+1040 U+1049,MYANMAR DIGIT ZERO | MYANMAR DIGIT NINE
ျဟ,1,U+103B U+101F,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR LETTER HA
အအ,1,U+1021 U+1021,MYANMAR LETTER A | MYANMAR LETTER A
ိဆ,1,U+102D U+1006,MYANMAR VOWEL SIGN I | MYANMAR LETTER CHA
ုု,1,U+102F U+102F,MYANMAR VOWEL SIGN U | MYANMAR VOWEL SIGN U
ဍဝ,1,U+100D U+101D,MYANMAR LETTER DDA | MYANMAR LETTER WA
ိ၂,1,U+102D U+1042,MYANMAR VOWEL SIGN I | MYANMAR DIGIT TWO
လခ,1,U+101C U+1001,MYANMAR LETTER LA | MYANMAR LETTER KHA
မ၊,1,U+1019 U+104A,MYANMAR LETTER MA | MYANMAR SIGN LITTLE SECTION
ခႅ,1,U+1001 U+1085,MYANMAR LETTER KHA | MYANMAR VOWEL SIGN SHAN E ABOVE
ႅါ,1,U+1085 U+102B,MYANMAR VOWEL SIGN SHAN E ABOVE | MYANMAR VOWEL SIGN TALL AA
ဝဂ,1,U+101D U+1002,MYANMAR LETTER WA | MYANMAR LETTER GA
၃အ,1,U+1043 U+1021,MYANMAR DIGIT THREE | MYANMAR LETTER A
ဏရ,1,U+100F U+101B,MYANMAR LETTER NNA | MYANMAR LETTER RA
ရၜ,1,U+101B U+105C,MYANMAR LETTER RA | MYANMAR LETTER MON BBA
ဓဳ,1,U+1013 U+1033,MYANMAR LETTER DHA | MYANMAR VOWEL SIGN MON II
ဠေ,1,U+1020 U+1031,MYANMAR LETTER LLA | MYANMAR VOWEL SIGN E
ဒၚ,1,U+1012 U+105A,MYANMAR LETTER DA | MYANMAR LETTER MON NGA
ိဨ,1,U+102D U+1028,MYANMAR VOWEL SIGN I | MYANMAR LETTER MON E
ဨက,1,U+1028 U+1000,MYANMAR LETTER MON E | MYANMAR LETTER KA
ှဟ,1,U+103E U+101F,MYANMAR CONSONANT SIGN MEDIAL HA | MYANMAR LETTER HA
ုဩ,1,U+102F U+1029,MYANMAR VOWEL SIGN U | MYANMAR LETTER O
ရဍ,1,U+101B U+100D,MYANMAR LETTER RA | MYANMAR LETTER DDA
ဖပ,1,U+1016 U+1015,MYANMAR LETTER PHA | MYANMAR LETTER PA
ုိ,1,U+102F U+102D,MYANMAR VOWEL SIGN U | MYANMAR VOWEL SIGN I
ၠါ,1,U+1060 U+102B,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR VOWEL SIGN TALL AA
ဳယ,1,U+1033 U+101A,MYANMAR VOWEL SIGN MON II | MYANMAR LETTER YA
ြသ,1,U+103C U+101E,MYANMAR CONSONANT SIGN MEDIAL RA | MYANMAR LETTER SA
ၚၚ,1,U+105A U+105A,MYANMAR LETTER MON NGA | MYANMAR LETTER MON NGA
ၚံ,1,U+105A U+1036,MYANMAR LETTER MON NGA | MYANMAR SIGN ANUSVARA
ှူ,1,U+103E U+1030,MYANMAR CONSONANT SIGN MEDIAL HA | MYANMAR VOWEL SIGN UU
ဘရ,1,U+1018 U+101B,MYANMAR LETTER BHA | MYANMAR LETTER RA
ပဥ,1,U+1015 U+1025,MYANMAR LETTER PA | MYANMAR LETTER U
ဥ္,1,U+1025 U+1039,MYANMAR LETTER U | MYANMAR SIGN VIRAMA
ၚဝ,1,U+105A U+101D,MYANMAR LETTER MON NGA | MYANMAR LETTER WA
နဖ,1,U+1014 U+1016,MYANMAR LETTER NA | MYANMAR LETTER PHA
ညလ,1,U+100A U+101C,MYANMAR LETTER NNYA | MYANMAR LETTER LA
ျ၊,1,U+103B U+104A,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR SIGN LITTLE SECTION
ျံ,1,U+103B U+1036,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR SIGN ANUSVARA
ယီ,1,U+101A U+102E,MYANMAR LETTER YA | MYANMAR VOWEL SIGN II
ဒယ,1,U+1012 U+101A,MYANMAR LETTER DA | MYANMAR LETTER YA
တဂ,1,U+1010 U+1002,MYANMAR LETTER TA | MYANMAR LETTER GA
တည,1,U+1010 U+100A,MYANMAR LETTER TA | MYANMAR LETTER NNYA
၂အ,1,U+1042 U+1021,MYANMAR DIGIT TWO | MYANMAR LETTER A
နဂ,1,U+1014 U+1002,MYANMAR LETTER NA | MYANMAR LETTER GA
တဟ,1,U+1010 U+101F,MYANMAR LETTER TA | MYANMAR LETTER HA
်၉,1,U+103A U+1049,MYANMAR SIGN ASAT | MYANMAR DIGIT NINE
ဒအ,1,U+1012 U+1021,MYANMAR LETTER DA | MYANMAR LETTER A
တဌ,1,U+1010 U+100C,MYANMAR LETTER TA | MYANMAR LETTER TTHA
၅လ,1,U+1045 U+101C,MYANMAR DIGIT FIVE | MYANMAR LETTER LA
ိဍ,1,U+102D U+100D,MYANMAR VOWEL SIGN I | MYANMAR LETTER DDA
ကှ,1,U+1000 U+103E,MYANMAR LETTER KA | MYANMAR CONSONANT SIGN MEDIAL HA
ေထ,1,U+1031 U+1011,MYANMAR VOWEL SIGN E | MYANMAR LETTER THA
့အ,1,U+1037 U+1021,MYANMAR SIGN DOT BELOW | MYANMAR LETTER A
့သ,1,U+1037 U+101E,MYANMAR SIGN DOT BELOW | MYANMAR LETTER SA
ဖတ,1,U+1016 U+1010,MYANMAR LETTER PHA | MYANMAR LETTER TA
တယ,1,U+1010 U+101A,MYANMAR LETTER TA | MYANMAR LETTER YA
စံ,1,U+1005 U+1036,MYANMAR LETTER CA | MYANMAR SIGN ANUSVARA
ီသ,1,U+102E U+101E,MYANMAR VOWEL SIGN II | MYANMAR LETTER SA
ိဵ,1,U+102D U+1035,MYANMAR VOWEL SIGN I | MYANMAR VOWEL SIGN E ABOVE
ရခ,1,U+101B U+1001,MYANMAR LETTER RA | MYANMAR LETTER KHA
၁မ,1,U+1041 U+1019,MYANMAR DIGIT ONE | MYANMAR LETTER MA
ဖြ,1,U+1016 U+103C,MYANMAR LETTER PHA | MYANMAR CONSONANT SIGN MEDIAL RA
ြစ,1,U+103C U+1005,MYANMAR CONSONANT SIGN MEDIAL RA | MYANMAR LETTER CA
စဉ,1,U+1005 U+1009,MYANMAR LETTER CA | MYANMAR LETTER NYA
း၁,1,U+1038 U+1041,MYANMAR SIGN VISARGA | MYANMAR DIGIT ONE
၉၈,1,U+1049 U+1048,MYANMAR DIGIT NINE | MYANMAR DIGIT EIGHT
၈၂,1,U+1048 U+1042,MYANMAR DIGIT EIGHT | MYANMAR DIGIT TWO
၂လ,1,U+1042 U+101C,MYANMAR DIGIT TWO | MYANMAR LETTER LA
ွပ,1,U+103D U+1015,MYANMAR CONSONANT SIGN MEDIAL WA | MYANMAR LETTER PA
ဂရ,1,U+1002 U+101B,MYANMAR LETTER GA | MYANMAR LETTER RA
အဍ,1,U+1021 U+100D,MYANMAR LETTER A | MYANMAR LETTER DDA
ရဝ,1,U+101B U+101D,MYANMAR LETTER RA | MYANMAR LETTER WA
သည,1,U+101E U+100A,MYANMAR LETTER SA | MYANMAR LETTER NNYA
ညဘ,1,U+100A U+1018,MYANMAR LETTER NNYA | MYANMAR LETTER BHA
ီၜ,1,U+102E U+105C,MYANMAR VOWEL SIGN II | MYANMAR LETTER MON BBA
ီ၃,1,U+102E U+1043,MYANMAR VOWEL SIGN II | MYANMAR DIGIT THREE
၃တ,1,U+1043 U+1010,MYANMAR DIGIT THREE | MYANMAR LETTER TA
ၠ၅,1,U+1060 U+1045,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR DIGIT FIVE
၂၃,1,U+1042 U+1043,MYANMAR DIGIT TWO | MYANMAR DIGIT THREE
၃ရ,1,U+1043 U+101B,MYANMAR DIGIT THREE | MYANMAR LETTER RA
ၠီ,1,U+1060 U+102E,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR VOWEL SIGN II
ၠထ,1,U+1060 U+1011,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR LETTER THA
ဳဝ,1,U+1033 U+101D,MYANMAR VOWEL SIGN MON II | MYANMAR LETTER WA
ဳ။,1,U+1033 U+104B,MYANMAR VOWEL SIGN MON II | MYANMAR SIGN SECTION
ဗဴ,1,U+1017 U+1034,MYANMAR LETTER BA | MYANMAR VOWEL SIGN MON O
ဇဓ,1,U+1007 U+1013,MYANMAR LETTER JA | MYANMAR LETTER DHA
်ၝ,1,U+103A U+105D,MYANMAR SIGN ASAT | MYANMAR LETTER MON BBE
ၝာ,1,U+105D U+102C,MYANMAR LETTER MON BBE | MYANMAR VOWEL SIGN AA
အၚ,1,U+1021 U+105A,MYANMAR LETTER A | MYANMAR LETTER MON NGA
မဉ,1,U+1019 U+1009,MYANMAR LETTER MA | MYANMAR LETTER NYA
ယ့,1,U+101A U+1037,MYANMAR LETTER YA | MYANMAR SIGN DOT BELOW
ၞဳ,1,U+105E U+1033,MYANMAR CONSONANT SIGN MON MEDIAL NA | MYANMAR VOWEL SIGN MON II
ဳဍ,1,U+1033 U+100D,MYANMAR VOWEL SIGN MON II | MYANMAR LETTER DDA
ု္,1,U+102F U+1039,MYANMAR VOWEL SIGN U | MYANMAR SIGN VIRAMA
သး,1,U+101E U+1038,MYANMAR LETTER SA | MYANMAR SIGN VISARGA
ြတ,1,U+103C U+1010,MYANMAR CONSONANT SIGN MEDIAL RA | MYANMAR LETTER TA
၃၂,1,U+1043 U+1042,MYANMAR DIGIT THREE | MYANMAR DIGIT TWO
၂ဍ,1,U+1042 U+100D,MYANMAR DIGIT TWO | MYANMAR LETTER DDA
ု၃,1,U+102F U+1043,MYANMAR VOWEL SIGN U | MYANMAR DIGIT THREE
၃၈,1,U+1043 U+1048,MYANMAR DIGIT THREE | MYANMAR DIGIT EIGHT
၈သ,1,U+1048 U+101E,MYANMAR DIGIT EIGHT | MYANMAR LETTER SA
ဇတ,1,U+1007 U+1010,MYANMAR LETTER JA | MYANMAR LETTER TA
ိိ,1,U+102D U+102D,MYANMAR VOWEL SIGN I | MYANMAR VOWEL SIGN I
ီ။,1,U+102E U+104B,MYANMAR VOWEL SIGN II | MYANMAR SIGN SECTION
ှဒ,1,U+103E U+1012,MYANMAR CONSONANT SIGN MEDIAL HA | MYANMAR LETTER DA
ဒဿ,1,U+1012 U+103F,MYANMAR LETTER DA | MYANMAR LETTER GREAT SA
၅က,1,U+1045 U+1000,MYANMAR DIGIT FIVE | MYANMAR LETTER KA
္န,1,U+1039 U+1014,MYANMAR SIGN VIRAMA | MYANMAR LETTER NA
၁ဒ,1,U+1041 U+1012,MYANMAR DIGIT ONE | MYANMAR LETTER DA
၅ပ,1,U+1045 U+1015,MYANMAR DIGIT FIVE | MYANMAR LETTER PA
ာ၅,1,U+102C U+1045,MYANMAR VOWEL SIGN AA | MYANMAR DIGIT FIVE
ဏိ,1,U+100F U+102D,MYANMAR LETTER NNA | MYANMAR VOWEL SIGN I
ဆရ,1,U+1006 U+101B,MYANMAR LETTER CHA | MYANMAR LETTER RA
ှန,1,U+103E U+1014,MYANMAR CONSONANT SIGN MEDIAL HA | MYANMAR LETTER NA
ဇဳ,1,U+1007 U+1033,MYANMAR LETTER JA | MYANMAR VOWEL SIGN MON II
ာဩ,1,U+102C U+1029,MYANMAR VOWEL SIGN AA | MYANMAR LETTER O
ီဓ,1,U+102E U+1013,MYANMAR VOWEL SIGN II | MYANMAR LETTER DHA
လစ,1,U+101C U+1005,MYANMAR LETTER LA | MYANMAR LETTER CA
ဖွ,1,U+1016 U+103D,MYANMAR LETTER PHA | MYANMAR CONSONANT SIGN MEDIAL WA
ုး,1,U+102F U+1038,MYANMAR VOWEL SIGN U | MYANMAR SIGN VISARGA
ေၠ,1,U+1031 U+1060,MYANMAR VOWEL SIGN E | MYANMAR CONSONANT SIGN MON MEDIAL LA
ာေ,1,U+102C U+1031,MYANMAR VOWEL SIGN AA | MYANMAR VOWEL SIGN E
ျှ,1,U+103B U+103E,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR CONSONANT SIGN MEDIAL HA
ှဝ,1,U+103E U+101D,MYANMAR CONSONANT SIGN MEDIAL HA | MYANMAR LETTER WA
။ဍ,1,U+104B U+100D,MYANMAR SIGN SECTION | MYANMAR LETTER DDA
ံ၆,1,U+1036 U+1046,MYANMAR SIGN ANUSVARA | MYANMAR DIGIT SIX
၆၈,1,U+1046 U+1048,MYANMAR DIGIT SIX | MYANMAR DIGIT EIGHT
၈၇,1,U+1048 U+1047,MYANMAR DIGIT EIGHT | MYANMAR DIGIT SEVEN
၇အ,1,U+1047 U+1021,MYANMAR DIGIT SEVEN | MYANMAR LETTER A
ဇဘ,1,U+1007 U+1018,MYANMAR LETTER JA | MYANMAR LETTER BHA
ဲာ,1,U+1032 U+102C,MYANMAR VOWEL SIGN AI | MYANMAR VOWEL SIGN AA
ျထ,1,U+103B U+1011,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR LETTER THA
နစ,1,U+1014 U+1005,MYANMAR LETTER NA | MYANMAR LETTER CA
ဟည,1,U+101F U+100A,MYANMAR LETTER HA | MYANMAR LETTER NNYA
ါဇ,1,U+102B U+1007,MYANMAR VOWEL SIGN TALL AA | MYANMAR LETTER JA
၀အ,1,U+1040 U+1021,MYANMAR DIGIT ZERO | MYANMAR LETTER A
လဘ,1,U+101C U+1018,MYANMAR LETTER LA | MYANMAR LETTER BHA
ြဳ,1,U+103C U+1033,MYANMAR CONSONANT SIGN MEDIAL RA | MYANMAR VOWEL SIGN MON II
ၞၚ,1,U+105E U+105A,MYANMAR CONSONANT SIGN MON MEDIAL NA | MYANMAR LETTER MON NGA
ဓဇ,1,U+1013 U+1007,MYANMAR LETTER DHA | MYANMAR LETTER JA
ေဌ,1,U+1031 U+100C,MYANMAR VOWEL SIGN E | MYANMAR LETTER TTHA
ဌဳ,1,U+100C U+1033,MYANMAR LETTER TTHA | MYANMAR VOWEL SIGN MON II
ွသ,1,U+103D U+101E,MYANMAR CONSONANT SIGN MEDIAL WA | MYANMAR LETTER SA
ၞဲ,1,U+105E U+1032,MYANMAR CONSONANT SIGN MON MEDIAL NA | MYANMAR VOWEL SIGN AI
််,1,U+103A U+103A,MYANMAR SIGN ASAT | MYANMAR SIGN ASAT
၃ဇ,1,U+1043 U+1007,MYANMAR DIGIT THREE | MYANMAR LETTER JA
ျဳ,1,U+103B U+1033,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR VOWEL SIGN MON II
ဒရ,1,U+1012 U+101B,MYANMAR LETTER DA | MYANMAR LETTER RA
်၈,1,U+103A U+1048,MYANMAR SIGN ASAT | MYANMAR DIGIT EIGHT
၈၀,1,U+1048 U+1040,MYANMAR DIGIT EIGHT | MYANMAR DIGIT ZERO
ခ္,1,U+1001 U+1039,MYANMAR LETTER KHA | MYANMAR SIGN VIRAMA
၀လ,1,U+1040 U+101C,MYANMAR DIGIT ZERO | MYANMAR LETTER LA
ှဂ,1,U+103E U+1002,MYANMAR CONSONANT SIGN MEDIAL HA | MYANMAR LETTER GA
၀ည,1,U+1040 U+100A,MYANMAR DIGIT ZERO | MYANMAR LETTER NNYA
။ၚ,1,U+104B U+105A,MYANMAR SIGN SECTION | MYANMAR LETTER MON NGA
ဟဏ,1,U+101F U+100F,MYANMAR LETTER HA | MYANMAR LETTER NNA
ံ။,1,U+1036 U+104B,MYANMAR SIGN ANUSVARA | MYANMAR SIGN SECTION
တဆ,1,U+1010 U+1006,MYANMAR LETTER TA | MYANMAR LETTER CHA
ှဇ,1,U+103E U+1007,MYANMAR CONSONANT SIGN MEDIAL HA | MYANMAR LETTER JA
ဇ၀,1,U+1007 U+1040,MYANMAR LETTER JA | MYANMAR DIGIT ZERO
ှမ,1,U+103E U+1019,MYANMAR CONSONANT SIGN MEDIAL HA | MYANMAR LETTER MA
ဒဴ,1,U+1012 U+1034,MYANMAR LETTER DA | MYANMAR VOWEL SIGN MON O
ု၅,1,U+102F U+1045,MYANMAR VOWEL SIGN U | MYANMAR DIGIT FIVE
ု၄,1,U+102F U+1044,MYANMAR VOWEL SIGN U | MYANMAR DIGIT FOUR
၄လ,1,U+1044 U+101C,MYANMAR DIGIT FOUR | MYANMAR LETTER LA
ဇှ,1,U+1007 U+103E,MYANMAR LETTER JA | MYANMAR CONSONANT SIGN MEDIAL HA
နထ,1,U+1014 U+1011,MYANMAR LETTER NA | MYANMAR LETTER THA
့ပ,1,U+1037 U+1015,MYANMAR SIGN DOT BELOW | MYANMAR LETTER PA
ဗဂ,1,U+1017 U+1002,MYANMAR LETTER BA | MYANMAR LETTER GA
ဟဵ,1,U+101F U+1035,MYANMAR LETTER HA | MYANMAR VOWEL SIGN E ABOVE
ညစ,1,U+100A U+1005,MYANMAR LETTER NNYA | MYANMAR LETTER CA
၁ဂ,1,U+1041 U+1002,MYANMAR DIGIT ONE | MYANMAR LETTER GA
ဲဠ,1,U+1032 U+1020,MYANMAR VOWEL SIGN AI | MYANMAR LETTER LLA
ဠက,1,U+1020 U+1000,MYANMAR LETTER LLA | MYANMAR LETTER KA
ဓသ,1,U+1013 U+101E,MYANMAR LETTER DHA | MYANMAR LETTER SA
နံ,1,U+1014 U+1036,MYANMAR LETTER NA | MYANMAR SIGN ANUSVARA
ဌတ,1,U+100C U+1010,MYANMAR LETTER TTHA | MYANMAR LETTER TA
ဌလ,1,U+100C U+101C,MYANMAR LETTER TTHA | MYANMAR LETTER LA
ဘဴ,1,U+1018 U+1034,MYANMAR LETTER BHA | MYANMAR VOWEL SIGN MON O
ဖလ,1,U+1016 U+101C,MYANMAR LETTER PHA | MYANMAR LETTER LA
်ဦ,1,U+103A U+1026,MYANMAR SIGN ASAT | MYANMAR LETTER UU
ဦး,1,U+1026 U+1038,MYANMAR LETTER UU | MYANMAR SIGN VISARGA
ဋာ,1,U+100B U+102C,MYANMAR LETTER TTA | MYANMAR VOWEL SIGN AA
။၊,1,U+104B U+104A,MYANMAR SIGN SECTION | MYANMAR SIGN LITTLE SECTION
ဲဩ,1,U+1032 U+1029,MYANMAR VOWEL SIGN AI | MYANMAR LETTER O
ဩက,1,U+1029 U+1000,MYANMAR LETTER O | MYANMAR LETTER KA
ြရ,1,U+103C U+101B,MYANMAR CONSONANT SIGN MEDIAL RA | MYANMAR LETTER RA
ခယ,1,U+1001 U+101A,MYANMAR LETTER KHA | MYANMAR LETTER YA
ဟဍ,1,U+101F U+100D,MYANMAR LETTER HA | MYANMAR LETTER DDA
ဍန,1,U+100D U+1014,MYANMAR LETTER DDA | MYANMAR LETTER NA
ဲ၁,1,U+1032 U+1041,MYANMAR VOWEL SIGN AI | MYANMAR DIGIT ONE
ညက,1,U+100A U+1000,MYANMAR LETTER NNYA | MYANMAR LETTER KA
ခည,1,U+1001 U+100A,MYANMAR LETTER KHA | MYANMAR LETTER NNYA
၂၆,1,U+1042 U+1046,MYANMAR DIGIT TWO | MYANMAR DIGIT SIX
ျ။,1,U+103B U+104B,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR SIGN SECTION
