bigram,count,codepoints,unicode_names
ခး,3,U+1001 U+1038,MYANMAR LETTER KHA | MYANMAR SIGN VISARGA
့၃,3,U+1037 U+1043,MYANMAR SIGN DOT BELOW | MYANMAR DIGIT THREE
ဵိ,3,U+1035 U+102D,MYANMAR VOWEL SIGN E ABOVE | MYANMAR VOWEL SIGN I
စ၅,3,U+1005 U+1045,MYANMAR LETTER CA | MYANMAR DIGIT FIVE
ယ္,3,U+101A U+1039,MYANMAR LETTER YA | MYANMAR SIGN VIRAMA
ဗဥ,3,U+1017 U+1025,MYANMAR LETTER BA | MYANMAR LETTER U
ည၁,3,U+100A U+1041,MYANMAR LETTER NNYA | MYANMAR DIGIT ONE
ဝ၇,3,U+101D U+1047,MYANMAR LETTER WA | MYANMAR DIGIT SEVEN
ဵဝ,3,U+1035 U+101D,MYANMAR VOWEL SIGN E ABOVE | MYANMAR LETTER WA
ၐဟ,3,U+1050 U+101F,MYANMAR LETTER SHA | MYANMAR LETTER HA
ဣဨ,3,U+1023 U+1028,MYANMAR LETTER I | MYANMAR LETTER MON E
ဩဲ,3,U+1029 U+1032,MYANMAR LETTER O | MYANMAR VOWEL SIGN AI
ၑက,3,U+1051 U+1000,MYANMAR LETTER SSA | MYANMAR LETTER KA
ုူ,3,U+102F U+1030,MYANMAR VOWEL SIGN U | MYANMAR VOWEL SIGN UU
ၛီ,3,U+105B U+102E,MYANMAR LETTER MON JHA | MYANMAR VOWEL SIGN II
ါ၌,3,U+102B U+104C,MYANMAR VOWEL SIGN TALL AA | MYANMAR SYMBOL LOCATIVE
ဤခ,3,U+1024 U+1001,MYANMAR LETTER II | MYANMAR LETTER KHA
၌၊,3,U+104C U+104A,MYANMAR SYMBOL LOCATIVE | MYANMAR SIGN LITTLE SECTION
ျ၃,3,U+103B U+1043,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR DIGIT THREE
ၚ၂,3,U+105A U+1042,MYANMAR LETTER MON NGA | MYANMAR DIGIT TWO
ဴု,3,U+1034 U+102F,MYANMAR VOWEL SIGN MON O | MYANMAR VOWEL SIGN U
ပဩ,3,U+1015 U+1029,MYANMAR LETTER PA | MYANMAR LETTER O
ံ၎,3,U+1036 U+104E,MYANMAR SIGN ANUSVARA | MYANMAR SYMBOL AFOREMENTIONED
၆ဃ,3,U+1046 U+1003,MYANMAR DIGIT SIX | MYANMAR LETTER GHA
ဤဥ,3,U+1024 U+1025,MYANMAR LETTER II | MYANMAR LETTER U
ဟ၁,3,U+101F U+1041,MYANMAR LETTER HA | MYANMAR DIGIT ONE
ိဳ,3,U+102D U+1033,MYANMAR VOWEL SIGN I | MYANMAR VOWEL SIGN MON II
ဍ၂,3,U+100D U+1042,MYANMAR LETTER DDA | MYANMAR DIGIT TWO
ဍ၄,3,U+100D U+1044,MYANMAR LETTER DDA | MYANMAR DIGIT FOUR
ဍ၉,3,U+100D U+1049,MYANMAR LETTER DDA | MYANMAR DIGIT NINE
၂ိ,3,U+1042 U+102D,MYANMAR DIGIT TWO | MYANMAR VOWEL SIGN I
ဝ၅,3,U+101D U+1045,MYANMAR LETTER WA | MYANMAR DIGIT FIVE
ဎပ,3,U+100E U+1015,MYANMAR LETTER DDHA | MYANMAR LETTER PA
ဟဥ,3,U+101F U+1025,MYANMAR LETTER HA | MYANMAR LETTER U
ၜဏ,3,U+105C U+100F,MYANMAR LETTER MON BBA | MYANMAR LETTER NNA
ၞႝ,3,U+105E U+109D,MYANMAR CONSONANT SIGN MON MEDIAL NA | MYANMAR VOWEL SIGN AITON AI
ွ္,3,U+103D U+1039,MYANMAR CONSONANT SIGN MEDIAL WA | MYANMAR SIGN VIRAMA
ကဃ,3,U+1000 U+1003,MYANMAR LETTER KA | MYANMAR LETTER GHA
ဝ၉,3,U+101D U+1049,MYANMAR LETTER WA | MYANMAR DIGIT NINE
ဍဓ,3,U+100D U+1013,MYANMAR LETTER DDA | MYANMAR LETTER DHA
ိဈ,3,U+102D U+1008,MYANMAR VOWEL SIGN I | MYANMAR LETTER JHA
ဤအ,3,U+1024 U+1021,MYANMAR LETTER II | MYANMAR LETTER A
၄ဃ,3,U+1044 U+1003,MYANMAR DIGIT FOUR | MYANMAR LETTER GHA
လ၉,3,U+101C U+1049,MYANMAR LETTER LA | MYANMAR DIGIT NINE
၏ည,3,U+104F U+100A,MYANMAR SYMBOL GENITIVE | MYANMAR LETTER NNYA
ၜၜ,3,U+105C U+105C,MYANMAR LETTER MON BBA | MYANMAR LETTER MON BBA
၊ၑ,3,U+104A U+1051,MYANMAR SIGN LITTLE SECTION | MYANMAR LETTER SSA
ၑဇ,3,U+1051 U+1007,MYANMAR LETTER SSA | MYANMAR LETTER JA
ဖ။,3,U+1016 U+104B,MYANMAR LETTER PHA | MYANMAR SIGN SECTION
၍၂,3,U+104D U+1042,MYANMAR SYMBOL COMPLETED | MYANMAR DIGIT TWO
ဠီ,3,U+1020 U+102E,MYANMAR LETTER LLA | MYANMAR VOWEL SIGN II
ဴၛ,3,U+1034 U+105B,MYANMAR VOWEL SIGN MON O | MYANMAR LETTER MON JHA
ဏဨ,3,U+100F U+1028,MYANMAR LETTER NNA | MYANMAR LETTER MON E
ူဿ,3,U+1030 U+103F,MYANMAR VOWEL SIGN UU | MYANMAR LETTER GREAT SA
ဏ၂,3,U+100F U+1042,MYANMAR LETTER NNA | MYANMAR DIGIT TWO
ါဴ,3,U+102B U+1034,MYANMAR VOWEL SIGN TALL AA | MYANMAR VOWEL SIGN MON O
ဋဲ,3,U+100B U+1032,MYANMAR LETTER TTA | MYANMAR VOWEL SIGN AI
ဎအ,3,U+100E U+1021,MYANMAR LETTER DDHA | MYANMAR LETTER A
ၚျ,3,U+105A U+103B,MYANMAR LETTER MON NGA | MYANMAR CONSONANT SIGN MEDIAL YA
ူု,3,U+1030 U+102F,MYANMAR VOWEL SIGN UU | MYANMAR VOWEL SIGN U
အ၁,3,U+1021 U+1041,MYANMAR LETTER A | MYANMAR DIGIT ONE
ၐေ,3,U+1050 U+1031,MYANMAR LETTER SHA | MYANMAR VOWEL SIGN E
ံၐ,3,U+1036 U+1050,MYANMAR SIGN ANUSVARA | MYANMAR LETTER SHA
ဇႝ,3,U+1007 U+109D,MYANMAR LETTER JA | MYANMAR VOWEL SIGN AITON AI
ၝထ,3,U+105D U+1011,MYANMAR LETTER MON BBE | MYANMAR LETTER THA
၊၎,3,U+104A U+104E,MYANMAR SIGN LITTLE SECTION | MYANMAR SYMBOL AFOREMENTIONED
ဋီ,3,U+100B U+102E,MYANMAR LETTER TTA | MYANMAR VOWEL SIGN II
၏ဘ,3,U+104F U+1018,MYANMAR SYMBOL GENITIVE | MYANMAR LETTER BHA
းဈ,3,U+1038 U+1008,MYANMAR SIGN VISARGA | MYANMAR LETTER JHA
၆ဌ,3,U+1046 U+100C,MYANMAR DIGIT SIX | MYANMAR LETTER TTHA
ဆ၉,3,U+1006 U+1049,MYANMAR LETTER CHA | MYANMAR DIGIT NINE
္ု,3,U+1039 U+102F,MYANMAR SIGN VIRAMA | MYANMAR VOWEL SIGN U
ဉေ,3,U+1009 U+1031,MYANMAR LETTER NYA | MYANMAR VOWEL SIGN E
ၚ၁,3,U+105A U+1041,MYANMAR LETTER MON NGA | MYANMAR DIGIT ONE
ွဃ,3,U+103D U+1003,MYANMAR CONSONANT SIGN MEDIAL WA | MYANMAR LETTER GHA
သ၀,3,U+101E U+1040,MYANMAR LETTER SA | MYANMAR DIGIT ZERO
ဓဲ,3,U+1013 U+1032,MYANMAR LETTER DHA | MYANMAR VOWEL SIGN AI
ႝေ,3,U+109D U+1031,MYANMAR VOWEL SIGN AITON AI | MYANMAR VOWEL SIGN E
ဟၞ,3,U+101F U+105E,MYANMAR LETTER HA | MYANMAR CONSONANT SIGN MON MEDIAL NA
ဍဋ,3,U+100D U+100B,MYANMAR LETTER DDA | MYANMAR LETTER TTA
၏၈,3,U+104F U+1048,MYANMAR SYMBOL GENITIVE | MYANMAR DIGIT EIGHT
ၚဆ,3,U+105A U+1006,MYANMAR LETTER MON NGA | MYANMAR LETTER CHA
ၑ္,3,U+1051 U+1039,MYANMAR LETTER SSA | MYANMAR SIGN VIRAMA
ဩစ,3,U+1029 U+1005,MYANMAR LETTER O | MYANMAR LETTER CA
စဠ,3,U+1005 U+1020,MYANMAR LETTER CA | MYANMAR LETTER LLA
ဲံ,3,U+1032 U+1036,MYANMAR VOWEL SIGN AI | MYANMAR SIGN ANUSVARA
ယ၀,3,U+101A U+1040,MYANMAR LETTER YA | MYANMAR DIGIT ZERO
ၝပ,3,U+105D U+1015,MYANMAR LETTER MON BBE | MYANMAR LETTER PA
ေဳ,3,U+1031 U+1033,MYANMAR VOWEL SIGN E | MYANMAR VOWEL SIGN MON II
၅ဌ,3,U+1045 U+100C,MYANMAR DIGIT FIVE | MYANMAR LETTER TTHA
ထ၁,3,U+1011 U+1041,MYANMAR LETTER THA | MYANMAR DIGIT ONE
ှှ,3,U+103E U+103E,MYANMAR CONSONANT SIGN MEDIAL HA | MYANMAR CONSONANT SIGN MEDIAL HA
ကဦ,3,U+1000 U+1026,MYANMAR LETTER KA | MYANMAR LETTER UU
၆ဏ,3,U+1046 U+100F,MYANMAR DIGIT SIX | MYANMAR LETTER NNA
ယႝ,3,U+101A U+109D,MYANMAR LETTER YA | MYANMAR VOWEL SIGN AITON AI
ႝဟ,3,U+109D U+101F,MYANMAR VOWEL SIGN AITON AI | MYANMAR LETTER HA
်ႝ,3,U+103A U+109D,MYANMAR SIGN ASAT | MYANMAR VOWEL SIGN AITON AI
ႝမ,3,U+109D U+1019,MYANMAR VOWEL SIGN AITON AI | MYANMAR LETTER MA
ဈတ,3,U+1008 U+1010,MYANMAR LETTER JHA | MYANMAR LETTER TA
ံဲ,3,U+1036 U+1032,MYANMAR SIGN ANUSVARA | MYANMAR VOWEL SIGN AI
၃ဃ,3,U+1043 U+1003,MYANMAR DIGIT THREE | MYANMAR LETTER GHA
ဠဵ,3,U+1020 U+1035,MYANMAR LETTER LLA | MYANMAR VOWEL SIGN E ABOVE
ီဉ,3,U+102E U+1009,MYANMAR VOWEL SIGN II | MYANMAR LETTER NYA
ၠဃ,3,U+1060 U+1003,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR LETTER GHA
ၞ၁,3,U+105E U+1041,MYANMAR CONSONANT SIGN MON MEDIAL NA | MYANMAR DIGIT ONE
ဲၐ,3,U+1032 U+1050,MYANMAR VOWEL SIGN AI | MYANMAR LETTER SHA
းဧ,3,U+1038 U+1027,MYANMAR SIGN VISARGA | MYANMAR LETTER E
ႝလ,3,U+109D U+101C,MYANMAR VOWEL SIGN AITON AI | MYANMAR LETTER LA
ၐလ,3,U+1050 U+101C,MYANMAR LETTER SHA | MYANMAR LETTER LA
္၊,3,U+1039 U+104A,MYANMAR SIGN VIRAMA | MYANMAR SIGN LITTLE SECTION
တ၆,3,U+1010 U+1046,MYANMAR LETTER TA | MYANMAR DIGIT SIX
ၛှ,3,U+105B U+103E,MYANMAR LETTER MON JHA | MYANMAR CONSONANT SIGN MEDIAL HA
ယ၈,3,U+101A U+1048,MYANMAR LETTER YA | MYANMAR DIGIT EIGHT
ထဠ,3,U+1011 U+1020,MYANMAR LETTER THA | MYANMAR LETTER LLA
ဠဇ,3,U+1020 U+1007,MYANMAR LETTER LLA | MYANMAR LETTER JA
ၠ၃,3,U+1060 U+1043,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR DIGIT THREE
ရဠ,3,U+101B U+1020,MYANMAR LETTER RA | MYANMAR LETTER LLA
ၜဒ,3,U+105C U+1012,MYANMAR LETTER MON BBA | MYANMAR LETTER DA
ယ၆,3,U+101A U+1046,MYANMAR LETTER YA | MYANMAR DIGIT SIX
ထ၇,3,U+1011 U+1047,MYANMAR LETTER THA | MYANMAR DIGIT SEVEN
သဣ,3,U+101E U+1023,MYANMAR LETTER SA | MYANMAR LETTER I
ဟဋ,3,U+101F U+100B,MYANMAR LETTER HA | MYANMAR LETTER TTA
္ၠ,3,U+1039 U+1060,MYANMAR SIGN VIRAMA | MYANMAR CONSONANT SIGN MON MEDIAL LA
အါ,3,U+1021 U+102B,MYANMAR LETTER A | MYANMAR VOWEL SIGN TALL AA
ခဿ,3,U+1001 U+103F,MYANMAR LETTER KHA | MYANMAR LETTER GREAT SA
ဂ၂,3,U+1002 U+1042,MYANMAR LETTER GA | MYANMAR DIGIT TWO
၈ွ,3,U+1048 U+103D,MYANMAR DIGIT EIGHT | MYANMAR CONSONANT SIGN MEDIAL WA
ဋစ,3,U+100B U+1005,MYANMAR LETTER TTA | MYANMAR LETTER CA
ဘဓ,3,U+1018 U+1013,MYANMAR LETTER BHA | MYANMAR LETTER DHA
က၎,3,U+1000 U+104E,MYANMAR LETTER KA | MYANMAR SYMBOL AFOREMENTIONED
ၟၟ,3,U+105F U+105F,MYANMAR CONSONANT SIGN MON MEDIAL MA | MYANMAR CONSONANT SIGN MON MEDIAL MA
၇ၐ,3,U+1047 U+1050,MYANMAR DIGIT SEVEN | MYANMAR LETTER SHA
၍ၚ,3,U+104D U+105A,MYANMAR SYMBOL COMPLETED | MYANMAR LETTER MON NGA
၌ဟ,3,U+104C U+101F,MYANMAR SYMBOL LOCATIVE | MYANMAR LETTER HA
ဥဟ,3,U+1025 U+101F,MYANMAR LETTER U | MYANMAR LETTER HA
းိ,3,U+1038 U+102D,MYANMAR SIGN VISARGA | MYANMAR VOWEL SIGN I
ီူ,3,U+102E U+1030,MYANMAR VOWEL SIGN II | MYANMAR VOWEL SIGN UU
၀ဲ,3,U+1040 U+1032,MYANMAR DIGIT ZERO | MYANMAR VOWEL SIGN AI
ႇာ,3,U+1087 U+102C,MYANMAR SIGN SHAN TONE-2 | MYANMAR VOWEL SIGN AA
ြဥ,3,U+103C U+1025,MYANMAR CONSONANT SIGN MEDIAL RA | MYANMAR LETTER U
ူွ,3,U+1030 U+103D,MYANMAR VOWEL SIGN UU | MYANMAR CONSONANT SIGN MEDIAL WA
ၠ်,3,U+1060 U+103A,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR SIGN ASAT
ျ၆,3,U+103B U+1046,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR DIGIT SIX
သ၌,3,U+101E U+104C,MYANMAR LETTER SA | MYANMAR SYMBOL LOCATIVE
၍ဟ,3,U+104D U+101F,MYANMAR SYMBOL COMPLETED | MYANMAR LETTER HA
န၇,3,U+1014 U+1047,MYANMAR LETTER NA | MYANMAR DIGIT SEVEN
ေၟ,3,U+1031 U+105F,MYANMAR VOWEL SIGN E | MYANMAR CONSONANT SIGN MON MEDIAL MA
န၄,3,U+1014 U+1044,MYANMAR LETTER NA | MYANMAR DIGIT FOUR
။ၐ,3,U+104B U+1050,MYANMAR SIGN SECTION | MYANMAR LETTER SHA
ွဨ,3,U+103D U+1028,MYANMAR CONSONANT SIGN MEDIAL WA | MYANMAR LETTER MON E
ုႝ,2,U+102F U+109D,MYANMAR VOWEL SIGN U | MYANMAR VOWEL SIGN AITON AI
ှဣ,2,U+103E U+1023,MYANMAR CONSONANT SIGN MEDIAL HA | MYANMAR LETTER I
၃ၜ,2,U+1043 U+105C,MYANMAR DIGIT THREE | MYANMAR LETTER MON BBA
ဥဖ,2,U+1025 U+1016,MYANMAR LETTER U | MYANMAR LETTER PHA
ဘဖ,2,U+1018 U+1016,MYANMAR LETTER BHA | MYANMAR LETTER PHA
ဉီ,2,U+1009 U+102E,MYANMAR LETTER NYA | MYANMAR VOWEL SIGN II
ၚ၇,2,U+105A U+1047,MYANMAR LETTER MON NGA | MYANMAR DIGIT SEVEN
ိဧ,2,U+102D U+1027,MYANMAR VOWEL SIGN I | MYANMAR LETTER E
ီၤ,2,U+102E U+1064,MYANMAR VOWEL SIGN II | MYANMAR TONE MARK SGAW KAREN KE PHO
္ေ,2,U+1039 U+1031,MYANMAR SIGN VIRAMA | MYANMAR VOWEL SIGN E
ၛအ,2,U+105B U+1021,MYANMAR LETTER MON JHA | MYANMAR LETTER A
၄ဧ,2,U+1044 U+1027,MYANMAR DIGIT FOUR | MYANMAR LETTER E
ဦပ,2,U+1026 U+1015,MYANMAR LETTER UU | MYANMAR LETTER PA
ဥခ,2,U+1025 U+1001,MYANMAR LETTER U | MYANMAR LETTER KHA
နဦ,2,U+1014 U+1026,MYANMAR LETTER NA | MYANMAR LETTER UU
ုၑ,2,U+102F U+1051,MYANMAR VOWEL SIGN U | MYANMAR LETTER SSA
ၑါ,2,U+1051 U+102B,MYANMAR LETTER SSA | MYANMAR VOWEL SIGN TALL AA
ဇ၅,2,U+1007 U+1045,MYANMAR LETTER JA | MYANMAR DIGIT FIVE
၌ထ,2,U+104C U+1011,MYANMAR SYMBOL LOCATIVE | MYANMAR LETTER THA
ခ၄,2,U+1001 U+1044,MYANMAR LETTER KHA | MYANMAR DIGIT FOUR
ၑမ,2,U+1051 U+1019,MYANMAR LETTER SSA | MYANMAR LETTER MA
ယၞ,2,U+101A U+105E,MYANMAR LETTER YA | MYANMAR CONSONANT SIGN MON MEDIAL NA
ၠ၄,2,U+1060 U+1044,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR DIGIT FOUR
ၠ၀,2,U+1060 U+1040,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR DIGIT ZERO
ါိ,2,U+102B U+102D,MYANMAR VOWEL SIGN TALL AA | MYANMAR VOWEL SIGN I
ဩု,2,U+1029 U+102F,MYANMAR LETTER O | MYANMAR VOWEL SIGN U
ဿ္,2,U+103F U+1039,MYANMAR LETTER GREAT SA | MYANMAR SIGN VIRAMA
ိဵ,2,U+102D U+1035,MYANMAR VOWEL SIGN I | MYANMAR VOWEL SIGN E ABOVE
ၚဓ,2,U+105A U+1013,MYANMAR LETTER MON NGA | MYANMAR LETTER DHA
ဦအ,2,U+1026 U+1021,MYANMAR LETTER UU | MYANMAR LETTER A
ထဉ,2,U+1011 U+1009,MYANMAR LETTER THA | MYANMAR LETTER NYA
ဗဃ,2,U+1017 U+1003,MYANMAR LETTER BA | MYANMAR LETTER GHA
ဩး,2,U+1029 U+1038,MYANMAR LETTER O | MYANMAR SIGN VISARGA
လဩ,2,U+101C U+1029,MYANMAR LETTER LA | MYANMAR LETTER O
ုဤ,2,U+102F U+1024,MYANMAR VOWEL SIGN U | MYANMAR LETTER II
းဤ,2,U+1038 U+1024,MYANMAR SIGN VISARGA | MYANMAR LETTER II
ဤစ,2,U+1024 U+1005,MYANMAR LETTER II | MYANMAR LETTER CA
့ဥ,2,U+1037 U+1025,MYANMAR SIGN DOT BELOW | MYANMAR LETTER U
ဌဌ,2,U+100C U+100C,MYANMAR LETTER TTHA | MYANMAR LETTER TTHA
့၈,2,U+1037 U+1048,MYANMAR SIGN DOT BELOW | MYANMAR DIGIT EIGHT
၈ဲ,2,U+1048 U+1032,MYANMAR DIGIT EIGHT | MYANMAR VOWEL SIGN AI
ဎာ,2,U+100E U+102C,MYANMAR LETTER DDHA | MYANMAR VOWEL SIGN AA
ဆဩ,2,U+1006 U+1029,MYANMAR LETTER CHA | MYANMAR LETTER O
ဩ်,2,U+1029 U+103A,MYANMAR LETTER O | MYANMAR SIGN ASAT
ိြ,2,U+102D U+103C,MYANMAR VOWEL SIGN I | MYANMAR CONSONANT SIGN MEDIAL RA
ဆဃ,2,U+1006 U+1003,MYANMAR LETTER CHA | MYANMAR LETTER GHA
ၜဘ,2,U+105C U+1018,MYANMAR LETTER MON BBA | MYANMAR LETTER BHA
ည၉,2,U+100A U+1049,MYANMAR LETTER NNYA | MYANMAR DIGIT NINE
ူဧ,2,U+1030 U+1027,MYANMAR VOWEL SIGN UU | MYANMAR LETTER E
ဈာ,2,U+1008 U+102C,MYANMAR LETTER JHA | MYANMAR VOWEL SIGN AA
ညဌ,2,U+100A U+100C,MYANMAR LETTER NNYA | MYANMAR LETTER TTHA
ၚဥ,2,U+105A U+1025,MYANMAR LETTER MON NGA | MYANMAR LETTER U
ခၝ,2,U+1001 U+105D,MYANMAR LETTER KHA | MYANMAR LETTER MON BBE
ၝဴ,2,U+105D U+1034,MYANMAR LETTER MON BBE | MYANMAR VOWEL SIGN MON O
်ဲ,2,U+103A U+1032,MYANMAR SIGN ASAT | MYANMAR VOWEL SIGN AI
ဃ၂,2,U+1003 U+1042,MYANMAR LETTER GHA | MYANMAR DIGIT TWO
ႝူ,2,U+109D U+1030,MYANMAR VOWEL SIGN AITON AI | MYANMAR VOWEL SIGN UU
စ၆,2,U+1005 U+1046,MYANMAR LETTER CA | MYANMAR DIGIT SIX
်ဢ,2,U+103A U+1022,MYANMAR SIGN ASAT | MYANMAR LETTER SHAN A
ဢာ,2,U+1022 U+102C,MYANMAR LETTER SHAN A | MYANMAR VOWEL SIGN AA
ဌဆ,2,U+100C U+1006,MYANMAR LETTER TTHA | MYANMAR LETTER CHA
ၟ၄,2,U+105F U+1044,MYANMAR CONSONANT SIGN MON MEDIAL MA | MYANMAR DIGIT FOUR
၌ဝ,2,U+104C U+101D,MYANMAR SYMBOL LOCATIVE | MYANMAR LETTER WA
ဿဆ,2,U+103F U+1006,MYANMAR LETTER GREAT SA | MYANMAR LETTER CHA
၉ဓ,2,U+1049 U+1013,MYANMAR DIGIT NINE | MYANMAR LETTER DHA
ဃဳ,2,U+1003 U+1033,MYANMAR LETTER GHA | MYANMAR VOWEL SIGN MON II
ြ၍,2,U+103C U+104D,MYANMAR CONSONANT SIGN MEDIAL RA | MYANMAR SYMBOL COMPLETED
၅ဧ,2,U+1045 U+1027,MYANMAR DIGIT FIVE | MYANMAR LETTER E
၏ဥ,2,U+104F U+1025,MYANMAR SYMBOL GENITIVE | MYANMAR LETTER U
ၟၠ,2,U+105F U+1060,MYANMAR CONSONANT SIGN MON MEDIAL MA | MYANMAR CONSONANT SIGN MON MEDIAL LA
ပ၆,2,U+1015 U+1046,MYANMAR LETTER PA | MYANMAR DIGIT SIX
ွဣ,2,U+103D U+1023,MYANMAR CONSONANT SIGN MEDIAL WA | MYANMAR LETTER I
ဏဌ,2,U+100F U+100C,MYANMAR LETTER NNA | MYANMAR LETTER TTHA
ဃဃ,2,U+1003 U+1003,MYANMAR LETTER GHA | MYANMAR LETTER GHA
ဠဆ,2,U+1020 U+1006,MYANMAR LETTER LLA | MYANMAR LETTER CHA
၂်,2,U+1042 U+103A,MYANMAR DIGIT TWO | MYANMAR SIGN ASAT
၈ှ,2,U+1048 U+103E,MYANMAR DIGIT EIGHT | MYANMAR CONSONANT SIGN MEDIAL HA
ထဋ,2,U+1011 U+100B,MYANMAR LETTER THA | MYANMAR LETTER TTA
ရါ,2,U+101B U+102B,MYANMAR LETTER RA | MYANMAR VOWEL SIGN TALL AA
ဏဩ,2,U+100F U+1029,MYANMAR LETTER NNA | MYANMAR LETTER O
ထဨ,2,U+1011 U+1028,MYANMAR LETTER THA | MYANMAR LETTER MON E
းဎ,2,U+1038 U+100E,MYANMAR SIGN VISARGA | MYANMAR LETTER DDHA
ရဎ,2,U+101B U+100E,MYANMAR LETTER RA | MYANMAR LETTER DDHA
ာဎ,2,U+102C U+100E,MYANMAR VOWEL SIGN AA | MYANMAR LETTER DDHA
ေ၌,2,U+1031 U+104C,MYANMAR VOWEL SIGN E | MYANMAR SYMBOL LOCATIVE
ၐဘ,2,U+1050 U+1018,MYANMAR LETTER SHA | MYANMAR LETTER BHA
ၐၚ,2,U+1050 U+105A,MYANMAR LETTER SHA | MYANMAR LETTER MON NGA
ၐူ,2,U+1050 U+1030,MYANMAR LETTER SHA | MYANMAR VOWEL SIGN UU
၌ခ,2,U+104C U+1001,MYANMAR SYMBOL LOCATIVE | MYANMAR LETTER KHA
ဏ၃,2,U+100F U+1043,MYANMAR LETTER NNA | MYANMAR DIGIT THREE
ာဈ,2,U+102C U+1008,MYANMAR VOWEL SIGN AA | MYANMAR LETTER JHA
ညဋ,2,U+100A U+100B,MYANMAR LETTER NNYA | MYANMAR LETTER TTA
။း,2,U+104B U+1038,MYANMAR SIGN SECTION | MYANMAR SIGN VISARGA
ျ၄,2,U+103B U+1044,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR DIGIT FOUR
ည၄,2,U+100A U+1044,MYANMAR LETTER NNYA | MYANMAR DIGIT FOUR
သ၄,2,U+101E U+1044,MYANMAR LETTER SA | MYANMAR DIGIT FOUR
ဌါ,2,U+100C U+102B,MYANMAR LETTER TTHA | MYANMAR VOWEL SIGN TALL AA
နၟ,2,U+1014 U+105F,MYANMAR LETTER NA | MYANMAR CONSONANT SIGN MON MEDIAL MA
ူံ,2,U+1030 U+1036,MYANMAR VOWEL SIGN UU | MYANMAR SIGN ANUSVARA
ိၠ,2,U+102D U+1060,MYANMAR VOWEL SIGN I | MYANMAR CONSONANT SIGN MON MEDIAL LA
ီႇ,2,U+102E U+1087,MYANMAR VOWEL SIGN II | MYANMAR SIGN SHAN TONE-2
န၈,2,U+1014 U+1048,MYANMAR LETTER NA | MYANMAR DIGIT EIGHT
ႝ၊,2,U+109D U+104A,MYANMAR VOWEL SIGN AITON AI | MYANMAR SIGN LITTLE SECTION
ႝစ,2,U+109D U+1005,MYANMAR VOWEL SIGN AITON AI | MYANMAR LETTER CA
ႝအ,2,U+109D U+1021,MYANMAR VOWEL SIGN AITON AI | MYANMAR LETTER A
ႝက,2,U+109D U+1000,MYANMAR VOWEL SIGN AITON AI | MYANMAR LETTER KA
ဇဣ,2,U+1007 U+1023,MYANMAR LETTER JA | MYANMAR LETTER I
ါာ,2,U+102B U+102C,MYANMAR VOWEL SIGN TALL AA | MYANMAR VOWEL SIGN AA
ည၃,2,U+100A U+1043,MYANMAR LETTER NNYA | MYANMAR DIGIT THREE
်ဳ,2,U+103A U+1033,MYANMAR SIGN ASAT | MYANMAR VOWEL SIGN MON II
ဲဧ,2,U+1032 U+1027,MYANMAR VOWEL SIGN AI | MYANMAR LETTER E
ဨထ,2,U+1028 U+1011,MYANMAR LETTER MON E | MYANMAR LETTER THA
ညဥ,2,U+100A U+1025,MYANMAR LETTER NNYA | MYANMAR LETTER U
အျ,2,U+1021 U+103B,MYANMAR LETTER A | MYANMAR CONSONANT SIGN MEDIAL YA
ှၛ,2,U+103E U+105B,MYANMAR CONSONANT SIGN MEDIAL HA | MYANMAR LETTER MON JHA
့ဣ,2,U+1037 U+1023,MYANMAR SIGN DOT BELOW | MYANMAR LETTER I
ာၠ,2,U+102C U+1060,MYANMAR VOWEL SIGN AA | MYANMAR CONSONANT SIGN MON MEDIAL LA
ႅာ,2,U+1085 U+102C,MYANMAR VOWEL SIGN SHAN E ABOVE | MYANMAR VOWEL SIGN AA
ႅါ,2,U+1085 U+102B,MYANMAR VOWEL SIGN SHAN E ABOVE | MYANMAR VOWEL SIGN TALL AA
ဆ၄,2,U+1006 U+1044,MYANMAR LETTER CHA | MYANMAR DIGIT FOUR
းာ,2,U+1038 U+102C,MYANMAR SIGN VISARGA | MYANMAR VOWEL SIGN AA
ဥ၆,2,U+1025 U+1046,MYANMAR LETTER U | MYANMAR DIGIT SIX
ထ၂,2,U+1011 U+1042,MYANMAR LETTER THA | MYANMAR DIGIT TWO
ွဘ,2,U+103D U+1018,MYANMAR CONSONANT SIGN MEDIAL WA | MYANMAR LETTER BHA
ဟ၅,2,U+101F U+1045,MYANMAR LETTER HA | MYANMAR DIGIT FIVE
၁ာ,2,U+1041 U+102C,MYANMAR DIGIT ONE | MYANMAR VOWEL SIGN AA
ၛု,2,U+105B U+102F,MYANMAR LETTER MON JHA | MYANMAR VOWEL SIGN U
ဖဦ,2,U+1016 U+1026,MYANMAR LETTER PHA | MYANMAR LETTER UU
့း,2,U+1037 U+1038,MYANMAR SIGN DOT BELOW | MYANMAR SIGN VISARGA
