bigram,count,codepoints,unicode_names
န္,20610,U+1014 U+1039,MYANMAR LETTER NA | MYANMAR SIGN VIRAMA
ိင,20585,U+102D U+1004,MYANMAR VOWEL SIGN I | MYANMAR LETTER NGA
းသ,20503,U+1038 U+101E,MYANMAR SIGN VISARGA | MYANMAR LETTER SA
ာဇ,20475,U+102C U+1007,MYANMAR VOWEL SIGN AA | MYANMAR LETTER JA
ၠန,20460,U+1060 U+1014,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR LETTER NA
းဍ,20311,U+1038 U+100D,MYANMAR SIGN VISARGA | MYANMAR LETTER DDA
၊က,20308,U+104A U+1000,MYANMAR SIGN LITTLE SECTION | MYANMAR LETTER KA
ေဟ,20237,U+1031 U+101F,MYANMAR VOWEL SIGN E | MYANMAR LETTER HA
းဒ,20126,U+1038 U+1012,MYANMAR SIGN VISARGA | MYANMAR LETTER DA
ၜိ,20067,U+105C U+102D,MYANMAR LETTER MON BBA | MYANMAR VOWEL SIGN I
မဂ,20060,U+1019 U+1002,MYANMAR LETTER MA | MYANMAR LETTER GA
်ဓ,20053,U+103A U+1013,MYANMAR SIGN ASAT | MYANMAR LETTER DHA
ၚဲ,19755,U+105A U+1032,MYANMAR LETTER MON NGA | MYANMAR VOWEL SIGN AI
လဵ,19689,U+101C U+1035,MYANMAR LETTER LA | MYANMAR VOWEL SIGN E ABOVE
ေက,19618,U+1031 U+1000,MYANMAR VOWEL SIGN E | MYANMAR LETTER KA
ိပ,19567,U+102D U+1015,MYANMAR VOWEL SIGN I | MYANMAR LETTER PA
အဲ,19523,U+1021 U+1032,MYANMAR LETTER A | MYANMAR VOWEL SIGN AI
ေသ,19048,U+1031 U+101E,MYANMAR VOWEL SIGN E | MYANMAR LETTER SA
သတ,18932,U+101E U+1010,MYANMAR LETTER SA | MYANMAR LETTER TA
ဟာ,18911,U+101F U+102C,MYANMAR LETTER HA | MYANMAR VOWEL SIGN AA
ြု,18885,U+103C U+102F,MYANMAR CONSONANT SIGN MEDIAL RA | MYANMAR VOWEL SIGN U
ါတ,18744,U+102B U+1010,MYANMAR VOWEL SIGN TALL AA | MYANMAR LETTER TA
သက,18599,U+101E U+1000,MYANMAR LETTER SA | MYANMAR LETTER KA
ံဗ,18483,U+1036 U+1017,MYANMAR SIGN ANUSVARA | MYANMAR LETTER BA
မဒ,18455,U+1019 U+1012,MYANMAR LETTER MA | MYANMAR LETTER DA
္ၜ,18329,U+1039 U+105C,MYANMAR SIGN VIRAMA | MYANMAR LETTER MON BBA
ဂေ,18257,U+1002 U+1031,MYANMAR LETTER GA | MYANMAR VOWEL SIGN E
ဴဝ,18257,U+1034 U+101D,MYANMAR VOWEL SIGN MON O | MYANMAR LETTER WA
ၟု,18197,U+105F U+102F,MYANMAR CONSONANT SIGN MON MEDIAL MA | MYANMAR VOWEL SIGN U
ဳဂ,18184,U+1033 U+1002,MYANMAR VOWEL SIGN MON II | MYANMAR LETTER GA
ခေ,18132,U+1001 U+1031,MYANMAR LETTER KHA | MYANMAR VOWEL SIGN E
ဲဍ,17995,U+1032 U+100D,MYANMAR VOWEL SIGN AI | MYANMAR LETTER DDA
ာဒ,17917,U+102C U+1012,MYANMAR VOWEL SIGN AA | MYANMAR LETTER DA
ခရ,17896,U+1001 U+101B,MYANMAR LETTER KHA | MYANMAR LETTER RA
ဒိ,17850,U+1012 U+102D,MYANMAR LETTER DA | MYANMAR VOWEL SIGN I
ဒ္,17844,U+1012 U+1039,MYANMAR LETTER DA | MYANMAR SIGN VIRAMA
်း,17841,U+103A U+1038,MYANMAR SIGN ASAT | MYANMAR SIGN VISARGA
ျိ,17840,U+103B U+102D,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR VOWEL SIGN I
ဳက,17735,U+1033 U+1000,MYANMAR VOWEL SIGN MON II | MYANMAR LETTER KA
ုဗ,17510,U+102F U+1017,MYANMAR VOWEL SIGN U | MYANMAR LETTER BA
နိ,17334,U+1014 U+102D,MYANMAR LETTER NA | MYANMAR VOWEL SIGN I
မလ,17274,U+1019 U+101C,MYANMAR LETTER MA | MYANMAR LETTER LA
ဗီ,17235,U+1017 U+102E,MYANMAR LETTER BA | MYANMAR VOWEL SIGN II
ညိ,17216,U+100A U+102D,MYANMAR LETTER NNYA | MYANMAR VOWEL SIGN I
ကအ,17156,U+1000 U+1021,MYANMAR LETTER KA | MYANMAR LETTER A
ဒက,17093,U+1012 U+1000,MYANMAR LETTER DA | MYANMAR LETTER KA
ဲစ,17021,U+1032 U+1005,MYANMAR VOWEL SIGN AI | MYANMAR LETTER CA
၊သ,16850,U+104A U+101E,MYANMAR SIGN LITTLE SECTION | MYANMAR LETTER SA
ာယ,16806,U+102C U+101A,MYANMAR VOWEL SIGN AA | MYANMAR LETTER YA
်ေ,16798,U+103A U+1031,MYANMAR SIGN ASAT | MYANMAR VOWEL SIGN E
ဳတ,16609,U+1033 U+1010,MYANMAR VOWEL SIGN MON II | MYANMAR LETTER TA
္မ,16583,U+1039 U+1019,MYANMAR SIGN VIRAMA | MYANMAR LETTER MA
ိဂ,16567,U+102D U+1002,MYANMAR VOWEL SIGN I | MYANMAR LETTER GA
ၜါ,16529,U+105C U+102B,MYANMAR LETTER MON BBA | MYANMAR VOWEL SIGN TALL AA
သမ,16527,U+101E U+1019,MYANMAR LETTER SA | MYANMAR LETTER MA
ထဝ,16526,U+1011 U+101D,MYANMAR LETTER THA | MYANMAR LETTER WA
ဲဗ,16465,U+1032 U+1017,MYANMAR VOWEL SIGN AI | MYANMAR LETTER BA
ွဵ,16310,U+103D U+1035,MYANMAR CONSONANT SIGN MEDIAL WA | MYANMAR VOWEL SIGN E ABOVE
ညံ,16302,U+100A U+1036,MYANMAR LETTER NNYA | MYANMAR SIGN ANUSVARA
၂၀,16269,U+1042 U+1040,MYANMAR DIGIT TWO | MYANMAR DIGIT ZERO
ေု,16155,U+1031 U+102F,MYANMAR VOWEL SIGN E | MYANMAR VOWEL SIGN U
ုာ,16149,U+102F U+102C,MYANMAR VOWEL SIGN U | MYANMAR VOWEL SIGN AA
ၞး,16073,U+105E U+1038,MYANMAR CONSONANT SIGN MON MEDIAL NA | MYANMAR SIGN VISARGA
ုဏ,16061,U+102F U+100F,MYANMAR VOWEL SIGN U | MYANMAR LETTER NNA
ြဲ,16053,U+103C U+1032,MYANMAR CONSONANT SIGN MEDIAL RA | MYANMAR VOWEL SIGN AI
စၟ,16043,U+1005 U+105F,MYANMAR LETTER CA | MYANMAR CONSONANT SIGN MON MEDIAL MA
ဳလ,16018,U+1033 U+101C,MYANMAR VOWEL SIGN MON II | MYANMAR LETTER LA
ံဟ,16005,U+1036 U+101F,MYANMAR SIGN ANUSVARA | MYANMAR LETTER HA
ံခ,15868,U+1036 U+1001,MYANMAR SIGN ANUSVARA | MYANMAR LETTER KHA
ပလ,15863,U+1015 U+101C,MYANMAR LETTER PA | MYANMAR LETTER LA
ယွ,15861,U+101A U+103D,MYANMAR LETTER YA | MYANMAR CONSONANT SIGN MEDIAL WA
မပ,15830,U+1019 U+1015,MYANMAR LETTER MA | MYANMAR LETTER PA
ူဂ,15803,U+1030 U+1002,MYANMAR VOWEL SIGN UU | MYANMAR LETTER GA
ံစ,15679,U+1036 U+1005,MYANMAR SIGN ANUSVARA | MYANMAR LETTER CA
ဳမ,15672,U+1033 U+1019,MYANMAR VOWEL SIGN MON II | MYANMAR LETTER MA
မက,15652,U+1019 U+1000,MYANMAR LETTER MA | MYANMAR LETTER KA
ၜး,15604,U+105C U+1038,MYANMAR LETTER MON BBA | MYANMAR SIGN VISARGA
အေ,15551,U+1021 U+1031,MYANMAR LETTER A | MYANMAR VOWEL SIGN E
ကၟ,15530,U+1000 U+105F,MYANMAR LETTER KA | MYANMAR CONSONANT SIGN MON MEDIAL MA
ဳပ,15472,U+1033 U+1015,MYANMAR VOWEL SIGN MON II | MYANMAR LETTER PA
ွမ,15458,U+103D U+1019,MYANMAR CONSONANT SIGN MEDIAL WA | MYANMAR LETTER MA
ဒၞ,15415,U+1012 U+105E,MYANMAR LETTER DA | MYANMAR CONSONANT SIGN MON MEDIAL NA
စှ,15409,U+1005 U+103E,MYANMAR LETTER CA | MYANMAR CONSONANT SIGN MEDIAL HA
ယ်,15357,U+101A U+103A,MYANMAR LETTER YA | MYANMAR SIGN ASAT
ထ္,15295,U+1011 U+1039,MYANMAR LETTER THA | MYANMAR SIGN VIRAMA
သြ,15292,U+101E U+103C,MYANMAR LETTER SA | MYANMAR CONSONANT SIGN MEDIAL RA
ဂလ,15273,U+1002 U+101C,MYANMAR LETTER GA | MYANMAR LETTER LA
ါန,15225,U+102B U+1014,MYANMAR VOWEL SIGN TALL AA | MYANMAR LETTER NA
သၠ,15174,U+101E U+1060,MYANMAR LETTER SA | MYANMAR CONSONANT SIGN MON MEDIAL LA
။သ,15100,U+104B U+101E,MYANMAR SIGN SECTION | MYANMAR LETTER SA
တူ,15055,U+1010 U+1030,MYANMAR LETTER TA | MYANMAR VOWEL SIGN UU
းလ,15043,U+1038 U+101C,MYANMAR SIGN VISARGA | MYANMAR LETTER LA
ြဟ,14983,U+103C U+101F,MYANMAR CONSONANT SIGN MEDIAL RA | MYANMAR LETTER HA
ါဲ,14944,U+102B U+1032,MYANMAR VOWEL SIGN TALL AA | MYANMAR VOWEL SIGN AI
ုည,14928,U+102F U+100A,MYANMAR VOWEL SIGN U | MYANMAR LETTER NNYA
ပံ,14766,U+1015 U+1036,MYANMAR LETTER PA | MYANMAR SIGN ANUSVARA
၊၊,14749,U+104A U+104A,MYANMAR SIGN LITTLE SECTION | MYANMAR SIGN LITTLE SECTION
အသ,14741,U+1021 U+101E,MYANMAR LETTER A | MYANMAR LETTER SA
်၁,14670,U+103A U+1041,MYANMAR SIGN ASAT | MYANMAR DIGIT ONE
ဗၟ,14667,U+1017 U+105F,MYANMAR LETTER BA | MYANMAR CONSONANT SIGN MON MEDIAL MA
ိမ,14565,U+102D U+1019,MYANMAR VOWEL SIGN I | MYANMAR LETTER MA
ၠး,14545,U+1060 U+1038,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR SIGN VISARGA
ကတ,14515,U+1000 U+1010,MYANMAR LETTER KA | MYANMAR LETTER TA
စေ,14486,U+1005 U+1031,MYANMAR LETTER CA | MYANMAR VOWEL SIGN E
ဏ်,14369,U+100F U+103A,MYANMAR LETTER NNA | MYANMAR SIGN ASAT
။က,14273,U+104B U+1000,MYANMAR SIGN SECTION | MYANMAR LETTER KA
ဂြ,14177,U+1002 U+103C,MYANMAR LETTER GA | MYANMAR CONSONANT SIGN MEDIAL RA
ာ၊,14115,U+102C U+104A,MYANMAR VOWEL SIGN AA | MYANMAR SIGN LITTLE SECTION
ုခ,14099,U+102F U+1001,MYANMAR VOWEL SIGN U | MYANMAR LETTER KHA
ဓရ,14073,U+1013 U+101B,MYANMAR LETTER DHA | MYANMAR LETTER RA
ပက,13969,U+1015 U+1000,MYANMAR LETTER PA | MYANMAR LETTER KA
မေ,13883,U+1019 U+1031,MYANMAR LETTER MA | MYANMAR VOWEL SIGN E
လမ,13792,U+101C U+1019,MYANMAR LETTER LA | MYANMAR LETTER MA
ဖျ,13783,U+1016 U+103B,MYANMAR LETTER PHA | MYANMAR CONSONANT SIGN MEDIAL YA
ိသ,13746,U+102D U+101E,MYANMAR VOWEL SIGN I | MYANMAR LETTER SA
ဂု,13725,U+1002 U+102F,MYANMAR LETTER GA | MYANMAR VOWEL SIGN U
ဲဟ,13707,U+1032 U+101F,MYANMAR VOWEL SIGN AI | MYANMAR LETTER HA
ဂတ,13666,U+1002 U+1010,MYANMAR LETTER GA | MYANMAR LETTER TA
ဟေ,13655,U+101F U+1031,MYANMAR LETTER HA | MYANMAR VOWEL SIGN E
အက,13458,U+1021 U+1000,MYANMAR LETTER A | MYANMAR LETTER KA
၊မ,13412,U+104A U+1019,MYANMAR SIGN LITTLE SECTION | MYANMAR LETTER MA
မြ,13347,U+1019 U+103C,MYANMAR LETTER MA | MYANMAR CONSONANT SIGN MEDIAL RA
မဟ,13326,U+1019 U+101F,MYANMAR LETTER MA | MYANMAR LETTER HA
ဝတ,13293,U+101D U+1010,MYANMAR LETTER WA | MYANMAR LETTER TA
ယာ,13268,U+101A U+102C,MYANMAR LETTER YA | MYANMAR VOWEL SIGN AA
မသ,13209,U+1019 U+101E,MYANMAR LETTER MA | MYANMAR LETTER SA
၊အ,13200,U+104A U+1021,MYANMAR SIGN LITTLE SECTION | MYANMAR LETTER A
ု၊,13193,U+102F U+104A,MYANMAR VOWEL SIGN U | MYANMAR SIGN LITTLE SECTION
လီ,13137,U+101C U+102E,MYANMAR LETTER LA | MYANMAR VOWEL SIGN II
တဵ,13082,U+1010 U+1035,MYANMAR LETTER TA | MYANMAR VOWEL SIGN E ABOVE
ရ်,13054,U+101B U+103A,MYANMAR LETTER RA | MYANMAR SIGN ASAT
ဒဒ,12986,U+1012 U+1012,MYANMAR LETTER DA | MYANMAR LETTER DA
ပု,12925,U+1015 U+102F,MYANMAR LETTER PA | MYANMAR VOWEL SIGN U
။အ,12898,U+104B U+1021,MYANMAR SIGN SECTION | MYANMAR LETTER A
ံန,12845,U+1036 U+1014,MYANMAR SIGN ANUSVARA | MYANMAR LETTER NA
ဇာ,12761,U+1007 U+102C,MYANMAR LETTER JA | MYANMAR VOWEL SIGN AA
စက,12684,U+1005 U+1000,MYANMAR LETTER CA | MYANMAR LETTER KA
ှာ,12616,U+103E U+102C,MYANMAR CONSONANT SIGN MEDIAL HA | MYANMAR VOWEL SIGN AA
ဒတ,12581,U+1012 U+1010,MYANMAR LETTER DA | MYANMAR LETTER TA
ဏာ,12571,U+100F U+102C,MYANMAR LETTER NNA | MYANMAR VOWEL SIGN AA
ဗၠ,12476,U+1017 U+1060,MYANMAR LETTER BA | MYANMAR CONSONANT SIGN MON MEDIAL LA
ဆက,12470,U+1006 U+1000,MYANMAR LETTER CHA | MYANMAR LETTER KA
စၞ,12470,U+1005 U+105E,MYANMAR LETTER CA | MYANMAR CONSONANT SIGN MON MEDIAL NA
ုစ,12454,U+102F U+1005,MYANMAR VOWEL SIGN U | MYANMAR LETTER CA
ဝေ,12401,U+101D U+1031,MYANMAR LETTER WA | MYANMAR VOWEL SIGN E
လှ,12302,U+101C U+103E,MYANMAR LETTER LA | MYANMAR CONSONANT SIGN MEDIAL HA
းစ,12301,U+1038 U+1005,MYANMAR SIGN VISARGA | MYANMAR LETTER CA
ိယ,12291,U+102D U+101A,MYANMAR VOWEL SIGN I | MYANMAR LETTER YA
စု,12223,U+1005 U+102F,MYANMAR LETTER CA | MYANMAR VOWEL SIGN U
ါရ,12184,U+102B U+101B,MYANMAR VOWEL SIGN TALL AA | MYANMAR LETTER RA
၊ဒ,12175,U+104A U+1012,MYANMAR SIGN LITTLE SECTION | MYANMAR LETTER DA
ရၚ,12162,U+101B U+105A,MYANMAR LETTER RA | MYANMAR LETTER MON NGA
စပ,12114,U+1005 U+1015,MYANMAR LETTER CA | MYANMAR LETTER PA
အပ,12040,U+1021 U+1015,MYANMAR LETTER A | MYANMAR LETTER PA
ပန,12030,U+1015 U+1014,MYANMAR LETTER PA | MYANMAR LETTER NA
ရပ,11916,U+101B U+1015,MYANMAR LETTER RA | MYANMAR LETTER PA
ၠံ,11878,U+1060 U+1036,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR SIGN ANUSVARA
လွ,11872,U+101C U+103D,MYANMAR LETTER LA | MYANMAR CONSONANT SIGN MEDIAL WA
လက,11789,U+101C U+1000,MYANMAR LETTER LA | MYANMAR LETTER KA
ၚိ,11610,U+105A U+102D,MYANMAR LETTER MON NGA | MYANMAR VOWEL SIGN I
ဗု,11604,U+1017 U+102F,MYANMAR LETTER BA | MYANMAR VOWEL SIGN U
ံည,11590,U+1036 U+100A,MYANMAR SIGN ANUSVARA | MYANMAR LETTER NNYA
၊တ,11586,U+104A U+1010,MYANMAR SIGN LITTLE SECTION | MYANMAR LETTER TA
ပည,11575,U+1015 U+100A,MYANMAR LETTER PA | MYANMAR LETTER NNYA
ွေ,11564,U+103D U+1031,MYANMAR CONSONANT SIGN MEDIAL WA | MYANMAR VOWEL SIGN E
ဲန,11533,U+1032 U+1014,MYANMAR VOWEL SIGN AI | MYANMAR LETTER NA
ဳသ,11522,U+1033 U+101E,MYANMAR VOWEL SIGN MON II | MYANMAR LETTER SA
ပၟ,11437,U+1015 U+105F,MYANMAR LETTER PA | MYANMAR CONSONANT SIGN MON MEDIAL MA
ဇိ,11432,U+1007 U+102D,MYANMAR LETTER JA | MYANMAR VOWEL SIGN I
ဉ်,11423,U+1009 U+103A,MYANMAR LETTER NYA | MYANMAR SIGN ASAT
စ္,11422,U+1005 U+1039,MYANMAR LETTER CA | MYANMAR SIGN VIRAMA
အု,11350,U+1021 U+102F,MYANMAR LETTER A | MYANMAR VOWEL SIGN U
ဒပ,11331,U+1012 U+1015,MYANMAR LETTER DA | MYANMAR LETTER PA
ဓိ,11320,U+1013 U+102D,MYANMAR LETTER DHA | MYANMAR VOWEL SIGN I
ဌာ,11313,U+100C U+102C,MYANMAR LETTER TTHA | MYANMAR VOWEL SIGN AA
ၞဟ,11312,U+105E U+101F,MYANMAR CONSONANT SIGN MON MEDIAL NA | MYANMAR LETTER HA
ါၚ,11169,U+102B U+105A,MYANMAR VOWEL SIGN TALL AA | MYANMAR LETTER MON NGA
လပ,11149,U+101C U+1015,MYANMAR LETTER LA | MYANMAR LETTER PA
တဲ,11091,U+1010 U+1032,MYANMAR LETTER TA | MYANMAR VOWEL SIGN AI
ယျ,11086,U+101A U+103B,MYANMAR LETTER YA | MYANMAR CONSONANT SIGN MEDIAL YA
တက,10973,U+1010 U+1000,MYANMAR LETTER TA | MYANMAR LETTER KA
အံ,10958,U+1021 U+1036,MYANMAR LETTER A | MYANMAR SIGN ANUSVARA
ယဝ,10949,U+101A U+101D,MYANMAR LETTER YA | MYANMAR LETTER WA
ုဇ,10944,U+102F U+1007,MYANMAR VOWEL SIGN U | MYANMAR LETTER JA
။ယ,10934,U+104B U+101A,MYANMAR SIGN SECTION | MYANMAR LETTER YA
၊ဂ,10925,U+104A U+1002,MYANMAR SIGN LITTLE SECTION | MYANMAR LETTER GA
ာဗ,10866,U+102C U+1017,MYANMAR VOWEL SIGN AA | MYANMAR LETTER BA
မှ,10855,U+1019 U+103E,MYANMAR LETTER MA | MYANMAR CONSONANT SIGN MEDIAL HA
ဝိ,10849,U+101D U+102D,MYANMAR LETTER WA | MYANMAR VOWEL SIGN I
ုဉ,10830,U+102F U+1009,MYANMAR VOWEL SIGN U | MYANMAR LETTER NYA
လျ,10759,U+101C U+103B,MYANMAR LETTER LA | MYANMAR CONSONANT SIGN MEDIAL YA
ွဳ,10754,U+103D U+1033,MYANMAR CONSONANT SIGN MEDIAL WA | MYANMAR VOWEL SIGN MON II
္ခ,10744,U+1039 U+1001,MYANMAR SIGN VIRAMA | MYANMAR LETTER KHA
ြပ,10734,U+103C U+1015,MYANMAR CONSONANT SIGN MEDIAL RA | MYANMAR LETTER PA
ဴက,10733,U+1034 U+1000,MYANMAR VOWEL SIGN MON O | MYANMAR LETTER KA
ဏေ,10642,U+100F U+1031,MYANMAR LETTER NNA | MYANMAR VOWEL SIGN E
အတ,10602,U+1021 U+1010,MYANMAR LETTER A | MYANMAR LETTER TA
ေပ,10602,U+1031 U+1015,MYANMAR VOWEL SIGN E | MYANMAR LETTER PA
ာစ,10589,U+102C U+1005,MYANMAR VOWEL SIGN AA | MYANMAR LETTER CA
ါ်,10570,U+102B U+103A,MYANMAR VOWEL SIGN TALL AA | MYANMAR SIGN ASAT
ျူ,10529,U+103B U+1030,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR VOWEL SIGN UU
ဲါ,10377,U+1032 U+102B,MYANMAR VOWEL SIGN AI | MYANMAR VOWEL SIGN TALL AA
ပဒ,10357,U+1015 U+1012,MYANMAR LETTER PA | MYANMAR LETTER DA
ာဟ,10353,U+102C U+101F,MYANMAR VOWEL SIGN AA | MYANMAR LETTER HA
ဗိ,10314,U+1017 U+102D,MYANMAR LETTER BA | MYANMAR VOWEL SIGN I
ံဍ,10301,U+1036 U+100D,MYANMAR SIGN ANUSVARA | MYANMAR LETTER DDA
ဒါ,10295,U+1012 U+102B,MYANMAR LETTER DA | MYANMAR VOWEL SIGN TALL AA
ဓဝ,10267,U+1013 U+101D,MYANMAR LETTER DHA | MYANMAR LETTER WA
ုဍ,10259,U+102F U+100D,MYANMAR VOWEL SIGN U | MYANMAR LETTER DDA
ကၞ,10201,U+1000 U+105E,MYANMAR LETTER KA | MYANMAR CONSONANT SIGN MON MEDIAL NA
ူပ,10184,U+1030 U+1015,MYANMAR VOWEL SIGN UU | MYANMAR LETTER PA
တမ,10095,U+1010 U+1019,MYANMAR LETTER TA | MYANMAR LETTER MA
ဲည,10029,U+1032 U+100A,MYANMAR VOWEL SIGN AI | MYANMAR LETTER NNYA
ုဝ,9893,U+102F U+101D,MYANMAR VOWEL SIGN U | MYANMAR LETTER WA
ၞံ,9847,U+105E U+1036,MYANMAR CONSONANT SIGN MON MEDIAL NA | MYANMAR SIGN ANUSVARA
း၊,9834,U+1038 U+104A,MYANMAR SIGN VISARGA | MYANMAR SIGN LITTLE SECTION
စွ,9755,U+1005 U+103D,MYANMAR LETTER CA | MYANMAR CONSONANT SIGN MEDIAL WA
လတ,9731,U+101C U+1010,MYANMAR LETTER LA | MYANMAR LETTER TA
ၟေ,9726,U+105F U+1031,MYANMAR CONSONANT SIGN MON MEDIAL MA | MYANMAR VOWEL SIGN E
းန,9724,U+1038 U+1014,MYANMAR SIGN VISARGA | MYANMAR LETTER NA
းဟ,9687,U+1038 U+101F,MYANMAR SIGN VISARGA | MYANMAR LETTER HA
ဗဒ,9622,U+1017 U+1012,MYANMAR LETTER BA | MYANMAR LETTER DA
။န,9573,U+104B U+1014,MYANMAR SIGN SECTION | MYANMAR LETTER NA
၀၀,9530,U+1040 U+1040,MYANMAR DIGIT ZERO | MYANMAR DIGIT ZERO
သန,9503,U+101E U+1014,MYANMAR LETTER SA | MYANMAR LETTER NA
ကံ,9472,U+1000 U+1036,MYANMAR LETTER KA | MYANMAR SIGN ANUSVARA
၊ဟ,9291,U+104A U+101F,MYANMAR SIGN LITTLE SECTION | MYANMAR LETTER HA
ူတ,9233,U+1030 U+1010,MYANMAR VOWEL SIGN UU | MYANMAR LETTER TA
ဒဳ,9197,U+1012 U+1033,MYANMAR LETTER DA | MYANMAR VOWEL SIGN MON II
ူလ,9160,U+1030 U+101C,MYANMAR VOWEL SIGN UU | MYANMAR LETTER LA
ံဆ,9155,U+1036 U+1006,MYANMAR SIGN ANUSVARA | MYANMAR LETTER CHA
ယု,9154,U+101A U+102F,MYANMAR LETTER YA | MYANMAR VOWEL SIGN U
တရ,9105,U+1010 U+101B,MYANMAR LETTER TA | MYANMAR LETTER RA
ဓမ,9103,U+1013 U+1019,MYANMAR LETTER DHA | MYANMAR LETTER MA
မျ,9076,U+1019 U+103B,MYANMAR LETTER MA | MYANMAR CONSONANT SIGN MEDIAL YA
ရှ,9072,U+101B U+103E,MYANMAR LETTER RA | MYANMAR CONSONANT SIGN MEDIAL HA
ဖအ,9031,U+1016 U+1021,MYANMAR LETTER PHA | MYANMAR LETTER A
လလ,9024,U+101C U+101C,MYANMAR LETTER LA | MYANMAR LETTER LA
စရ,9005,U+1005 U+101B,MYANMAR LETTER CA | MYANMAR LETTER RA
ဏီ,8980,U+100F U+102E,MYANMAR LETTER NNA | MYANMAR VOWEL SIGN II
ာဍ,8965,U+102C U+100D,MYANMAR VOWEL SIGN AA | MYANMAR LETTER DDA
ဗက,8950,U+1017 U+1000,MYANMAR LETTER BA | MYANMAR LETTER KA
ီက,8942,U+102E U+1000,MYANMAR VOWEL SIGN II | MYANMAR LETTER KA
သၚ,8941,U+101E U+105A,MYANMAR LETTER SA | MYANMAR LETTER MON NGA
ဆဵ,8938,U+1006 U+1035,MYANMAR LETTER CHA | MYANMAR VOWEL SIGN E ABOVE
ရမ,8932,U+101B U+1019,MYANMAR LETTER RA | MYANMAR LETTER MA
ၚာ,8892,U+105A U+102C,MYANMAR LETTER MON NGA | MYANMAR VOWEL SIGN AA
ံ၊,8869,U+1036 U+104A,MYANMAR SIGN ANUSVARA | MYANMAR SIGN LITTLE SECTION
ြံ,8823,U+103C U+1036,MYANMAR CONSONANT SIGN MEDIAL RA | MYANMAR SIGN ANUSVARA
ုယ,8807,U+102F U+101A,MYANMAR VOWEL SIGN U | MYANMAR LETTER YA
ထပ,8800,U+1011 U+1015,MYANMAR LETTER THA | MYANMAR LETTER PA
မည,8793,U+1019 U+100A,MYANMAR LETTER MA | MYANMAR LETTER NNYA
ရရ,8786,U+101B U+101B,MYANMAR LETTER RA | MYANMAR LETTER RA
ၠတ,8777,U+1060 U+1010,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR LETTER TA
အမ,8737,U+1021 U+1019,MYANMAR LETTER A | MYANMAR LETTER MA
ြက,8734,U+103C U+1000,MYANMAR CONSONANT SIGN MEDIAL RA | MYANMAR LETTER KA
၊ဗ,8732,U+104A U+1017,MYANMAR SIGN LITTLE SECTION | MYANMAR LETTER BA
ကသ,8719,U+1000 U+101E,MYANMAR LETTER KA | MYANMAR LETTER SA
ဂပ,8687,U+1002 U+1015,MYANMAR LETTER GA | MYANMAR LETTER PA
ေအ,8663,U+1031 U+1021,MYANMAR VOWEL SIGN E | MYANMAR LETTER A
ဴမ,8648,U+1034 U+1019,MYANMAR VOWEL SIGN MON O | MYANMAR LETTER MA
ဒဵ,8645,U+1012 U+1035,MYANMAR LETTER DA | MYANMAR VOWEL SIGN E ABOVE
ဳဗ,8613,U+1033 U+1017,MYANMAR VOWEL SIGN MON II | MYANMAR LETTER BA
လံ,8561,U+101C U+1036,MYANMAR LETTER LA | MYANMAR SIGN ANUSVARA
ဟတ,8520,U+101F U+1010,MYANMAR LETTER HA | MYANMAR LETTER TA
်ဥ,8515,U+103A U+1025,MYANMAR SIGN ASAT | MYANMAR LETTER U
်၂,8464,U+103A U+1042,MYANMAR SIGN ASAT | MYANMAR DIGIT TWO
းဗ,8447,U+1038 U+1017,MYANMAR SIGN VISARGA | MYANMAR LETTER BA
ိရ,8437,U+102D U+101B,MYANMAR VOWEL SIGN I | MYANMAR LETTER RA
ဲခ,8433,U+1032 U+1001,MYANMAR VOWEL SIGN AI | MYANMAR LETTER KHA
အ္,8396,U+1021 U+1039,MYANMAR LETTER A | MYANMAR SIGN VIRAMA
ဴဂ,8395,U+1034 U+1002,MYANMAR VOWEL SIGN MON O | MYANMAR LETTER GA
ါလ,8392,U+102B U+101C,MYANMAR VOWEL SIGN TALL AA | MYANMAR LETTER LA
။တ,8380,U+104B U+1010,MYANMAR SIGN SECTION | MYANMAR LETTER TA
၊န,8369,U+104A U+1014,MYANMAR SIGN LITTLE SECTION | MYANMAR LETTER NA
ကဝ,8367,U+1000 U+101D,MYANMAR LETTER KA | MYANMAR LETTER WA
ဲဏ,8348,U+1032 U+100F,MYANMAR VOWEL SIGN AI | MYANMAR LETTER NNA
ယၟ,8331,U+101A U+105F,MYANMAR LETTER YA | MYANMAR CONSONANT SIGN MON MEDIAL MA
်္,8323,U+103A U+1039,MYANMAR SIGN ASAT | MYANMAR SIGN VIRAMA
ၠအ,8295,U+1060 U+1021,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR LETTER A
ဲဇ,8291,U+1032 U+1007,MYANMAR VOWEL SIGN AI | MYANMAR LETTER JA
ရဲ,8291,U+101B U+1032,MYANMAR LETTER RA | MYANMAR VOWEL SIGN AI
