file,characters_counted,all_text_length,status
monnews/monnews_20260120_223250_728.txt,48,119,ok
monnews/monnews_20260120_223250_3505.txt,2042,2261,ok
monnews/monnews_20260120_223250_371.txt,1784,2046,ok
monnews/monnews_20260120_223250_881.txt,1629,1827,ok
monnews/monnews_20260120_223250_179.txt,2027,2178,ok
monnews/monnews_20260120_223250_2481.txt,1725,1920,ok
monnews/monnews_20260120_223250_1014.txt,2020,2265,ok
monnews/monnews_20260120_223250_3545.txt,1845,1994,ok
monnews/monnews_20260120_223250_3590.txt,5542,5988,ok
monnews/monnews_20260120_223250_1135.txt,1536,1734,ok
monnews/monnews_20260120_223250_228.txt,488,537,ok
monnews/monnews_20260120_223250_776.txt,1156,1277,ok
monnews/monnews_20260120_223250_2319.txt,1709,1831,ok
monnews/monnews_20260120_223250_3272.txt,1982,2250,ok
monnews/monnews_20260120_223250_1255.txt,339,400,ok
monnews/monnews_20260120_223250_780.txt,1537,1743,ok
monnews/monnews_20260120_223250_1713.txt,1814,2083,ok
monnews/monnews_20260120_223250_2235.txt,2783,3111,ok
monnews/monnews_20260120_223250_699.txt,8892,9701,ok
monnews/monnews_20260120_223250_1732.txt,1787,1998,ok
monnews/monnews_20260120_223250_2072.txt,2000,2267,ok
monnews/monnews_20260120_223250_366.txt,1703,1877,ok
monnews/monnews_20260120_223250_3018.txt,1343,1475,ok
monnews/monnews_20260120_223250_1812.txt,1966,2168,ok
monnews/monnews_20260120_223250_3570.txt,1272,1377,ok
monnews/monnews_20260120_223250_2637.txt,2500,2720,ok
monnews/monnews_20260120_223250_1178.txt,1874,2146,ok
monnews/monnews_20260120_223250_805.txt,48,145,ok
monnews/monnews_20260120_223250_2151.txt,2740,3123,ok
monnews/monnews_20260120_223250_1759.txt,2040,2271,ok
monnews/monnews_20260120_223250_1968.txt,1894,2144,ok
monnews/monnews_20260120_223250_3594.txt,1160,1270,ok
monnews/monnews_20260120_223250_108.txt,1287,1443,ok
monnews/monnews_20260120_223250_1489.txt,1708,1902,ok
monnews/monnews_20260120_223250_370.txt,6784,7334,ok
monnews/monnews_20260120_223250_2238.txt,2118,2277,ok
monnews/monnews_20260120_223250_637.txt,1728,1906,ok
monnews/monnews_20260120_223250_2611.txt,2662,2884,ok
monnews/monnews_20260120_223250_706.txt,1922,2059,ok
monnews/monnews_20260120_223250_638.txt,1584,1758,ok
monnews/monnews_20260120_223250_114.txt,1695,1835,ok
monnews/monnews_20260120_223250_3360.txt,1167,1283,ok
monnews/monnews_20260120_223250_2702.txt,11731,13428,ok
monnews/monnews_20260120_223250_3016.txt,1338,1483,ok
monnews/monnews_20260120_223250_1327.txt,7007,7471,ok
monnews/monnews_20260120_223250_844.txt,1698,1818,ok
monnews/monnews_20260120_223250_291.txt,1777,1933,ok
monnews/monnews_20260120_223250_3066.txt,1988,2214,ok
monnews/monnews_20260120_223250_84.txt,1387,1548,ok
monnews/monnews_20260120_223250_1055.txt,5456,5889,ok
monnews/monnews_20260120_223250_1686.txt,2064,2286,ok
monnews/monnews_20260120_223250_2669.txt,70,80,ok
monnews/monnews_20260120_223250_209.txt,2562,2805,ok
monnews/monnews_20260120_223250_1770.txt,3094,3396,ok
monnews/monnews_20260120_223250_2067.txt,2616,2928,ok
monnews/monnews_20260120_223250_2852.txt,15,128,ok
monnews/monnews_20260120_223250_3586.txt,1916,2077,ok
monnews/monnews_20260120_223250_2366.txt,4375,4916,ok
monnews/monnews_20260120_223250_444.txt,1503,1656,ok
monnews/monnews_20260120_223250_2803.txt,1578,1906,ok
monnews/monnews_20260120_223250_702.txt,5348,5883,ok
monnews/monnews_20260120_223250_921.txt,1351,1503,ok
monnews/monnews_20260120_223250_1805.txt,2733,3001,ok
monnews/monnews_20260120_223250_1665.txt,6392,6990,ok
monnews/monnews_20260120_223250_1896.txt,2250,2432,ok
monnews/monnews_20260120_223250_2282.txt,6572,7003,ok
monnews/monnews_20260120_223250_350.txt,4135,4472,ok
monnews/monnews_20260120_223250_2823.txt,2112,2311,ok
monnews/monnews_20260120_223250_816.txt,1341,1505,ok
monnews/monnews_20260120_223250_1335.txt,4694,5284,ok
monnews/monnews_20260120_223250_3269.txt,659,723,ok
monnews/monnews_20260120_223250_1458.txt,2497,2896,ok
monnews/monnews_20260120_223250_348.txt,1472,1585,ok
monnews/monnews_20260120_223250_3270.txt,9658,10641,ok
monnews/monnews_20260120_223250_279.txt,9363,10536,ok
monnews/monnews_20260120_223250_1716.txt,2093,2401,ok
monnews/monnews_20260120_223250_2201.txt,7590,8368,ok
monnews/monnews_20260120_223250_3002.txt,2665,2889,ok
monnews/monnews_20260120_223250_340.txt,1634,1779,ok
monnews/monnews_20260120_223250_1746.txt,2004,2208,ok
monnews/monnews_20260120_223250_1532.txt,2001,2219,ok
monnews/monnews_20260120_223250_1073.txt,1525,1657,ok
monnews/monnews_20260120_223250_589.txt,2283,2573,ok
monnews/monnews_20260120_223250_1752.txt,3649,4077,ok
monnews/monnews_20260120_223250_584.txt,1567,1703,ok
monnews/monnews_20260120_223250_2772.txt,1605,1775,ok
monnews/monnews_20260120_223250_3551.txt,2300,2503,ok
monnews/monnews_20260120_223250_2276.txt,5008,5406,ok
monnews/monnews_20260120_223250_1618.txt,2189,2513,ok
monnews/monnews_20260120_223250_512.txt,1592,1830,ok
monnews/monnews_20260120_223250_2132.txt,1726,2060,ok
monnews/monnews_20260120_223250_531.txt,2872,3076,ok
monnews/monnews_20260120_223250_1691.txt,1928,2123,ok
monnews/monnews_20260120_223250_605.txt,1646,1879,ok
monnews/monnews_20260120_223250_3163.txt,1541,1739,ok
monnews/monnews_20260120_223250_357.txt,1751,1981,ok
monnews/monnews_20260120_223250_1547.txt,1868,2082,ok
monnews/monnews_20260120_223250_3271.txt,6034,7125,ok
monnews/monnews_20260120_223250_2759.txt,1507,1649,ok
monnews/monnews_20260120_223250_542.txt,46,116,ok
monnews/monnews_20260120_223250_1503.txt,4911,5310,ok
monnews/monnews_20260120_223250_1538.txt,2200,2363,ok
monnews/monnews_20260120_223250_1919.txt,6350,6902,ok
monnews/monnews_20260120_223250_1146.txt,6534,6991,ok
monnews/monnews_20260120_223250_966.txt,1543,1684,ok
monnews/monnews_20260120_223250_2.txt,8395,9128,ok
monnews/monnews_20260120_223250_2415.txt,1907,2074,ok
monnews/monnews_20260120_223250_1954.txt,1831,2034,ok
monnews/monnews_20260120_223250_557.txt,1543,1729,ok
monnews/monnews_20260120_223250_716.txt,1805,1986,ok
monnews/monnews_20260120_223250_2518.txt,2833,3113,ok
monnews/monnews_20260120_223250_527.txt,1095,1233,ok
monnews/monnews_20260120_223250_3055.txt,2676,2852,ok
monnews/monnews_20260120_223250_2727.txt,1309,1448,ok
monnews/monnews_20260120_223250_1910.txt,2814,3111,ok
monnews/monnews_20260120_223250_2631.txt,2973,3302,ok
monnews/monnews_20260120_223250_998.txt,1538,1681,ok
monnews/monnews_20260120_223250_2058.txt,2037,2277,ok
monnews/monnews_20260120_223250_632.txt,6882,7738,ok
monnews/monnews_20260120_223250_1183.txt,1834,2114,ok
monnews/monnews_20260120_223250_916.txt,4598,5003,ok
monnews/monnews_20260120_223250_741.txt,2227,2514,ok
monnews/monnews_20260120_223250_2090.txt,4029,4440,ok
monnews/monnews_20260120_223250_978.txt,1512,1691,ok
monnews/monnews_20260120_223250_848.txt,1400,1551,ok
monnews/monnews_20260120_223250_1635.txt,5813,6278,ok
monnews/monnews_20260120_223250_2581.txt,1484,1623,ok
monnews/monnews_20260120_223250_2077.txt,2081,2253,ok
monnews/monnews_20260120_223250_2324.txt,2163,2358,ok
monnews/monnews_20260120_223250_1020.txt,1377,1679,ok
monnews/monnews_20260120_223250_2922.txt,1597,1976,ok
monnews/monnews_20260120_223250_3332.txt,2085,2273,ok
monnews/monnews_20260120_223250_1269.txt,6588,7191,ok
monnews/monnews_20260120_223250_1817.txt,3196,3475,ok
monnews/monnews_20260120_223250_2655.txt,11714,12897,ok
monnews/monnews_20260120_223250_3022.txt,1744,1901,ok
monnews/monnews_20260120_223250_980.txt,2001,2309,ok
monnews/monnews_20260120_223250_2373.txt,2151,2353,ok
monnews/monnews_20260120_223250_564.txt,2082,2262,ok
monnews/monnews_20260120_223250_303.txt,1730,1870,ok
monnews/monnews_20260120_223250_3048.txt,1669,1822,ok
monnews/monnews_20260120_223250_666.txt,5357,6572,ok
monnews/monnews_20260120_223250_510.txt,1178,1322,ok
monnews/monnews_20260120_223250_1780.txt,8441,9465,ok
monnews/monnews_20260120_223250_2223.txt,2207,2507,ok
monnews/monnews_20260120_223250_271.txt,1343,1466,ok
monnews/monnews_20260120_223250_710.txt,1653,1846,ok
monnews/monnews_20260120_223250_2717.txt,1862,2064,ok
monnews/monnews_20260120_223250_3540.txt,1732,1915,ok
monnews/monnews_20260120_223250_3299.txt,1557,1691,ok
monnews/monnews_20260120_223250_2100.txt,1376,1512,ok
monnews/monnews_20260120_223250_506.txt,8219,8866,ok
monnews/monnews_20260120_223250_1106.txt,1840,2029,ok
monnews/monnews_20260120_223250_3539.txt,1771,1930,ok
monnews/monnews_20260120_223250_1717.txt,1821,2042,ok
monnews/monnews_20260120_223250_2346.txt,2511,3020,ok
monnews/monnews_20260120_223250_950.txt,11432,12361,ok
monnews/monnews_20260120_223250_3318.txt,1672,1829,ok
monnews/monnews_20260120_223250_298.txt,1307,1450,ok
monnews/monnews_20260120_223250_1396.txt,5490,6158,ok
monnews/monnews_20260120_223250_2193.txt,2844,3102,ok
monnews/monnews_20260120_223250_3056.txt,2037,2248,ok
monnews/monnews_20260120_223250_2136.txt,2689,2958,ok
monnews/monnews_20260120_223250_2575.txt,8282,9067,ok
monnews/monnews_20260120_223250_317.txt,2167,2337,ok
monnews/monnews_20260120_223250_1787.txt,4805,5230,ok
monnews/monnews_20260120_223250_1864.txt,2058,2342,ok
monnews/monnews_20260120_223250_951.txt,5801,6313,ok
monnews/monnews_20260120_223250_2712.txt,1548,1704,ok
monnews/monnews_20260120_223250_3491.txt,2122,2312,ok
monnews/monnews_20260120_223250_3326.txt,1838,2010,ok
monnews/monnews_20260120_223250_1241.txt,1523,1666,ok
monnews/monnews_20260120_223250_550.txt,1618,1815,ok
monnews/monnews_20260120_223250_1531.txt,1715,1900,ok
monnews/monnews_20260120_223250_1268.txt,1283,1415,ok
monnews/monnews_20260120_223250_307.txt,2287,2549,ok
monnews/monnews_20260120_223250_1363.txt,2069,2330,ok
monnews/monnews_20260120_223250_2520.txt,8267,9167,ok
monnews/monnews_20260120_223250_3385.txt,4439,4857,ok
monnews/monnews_20260120_223250_210.txt,2010,2239,ok
monnews/monnews_20260120_223250_3183.txt,2383,2643,ok
monnews/monnews_20260120_223250_395.txt,954,1045,ok
monnews/monnews_20260120_223250_1841.txt,1498,1778,ok
monnews/monnews_20260120_223250_516.txt,2187,2433,ok
monnews/monnews_20260120_223250_2227.txt,1686,1873,ok
monnews/monnews_20260120_223250_203.txt,1589,1869,ok
monnews/monnews_20260120_223250_2289.txt,2972,3294,ok
monnews/monnews_20260120_223250_2154.txt,2079,2237,ok
monnews/monnews_20260120_223250_3596.txt,1753,1914,ok
monnews/monnews_20260120_223250_794.txt,5526,6188,ok
monnews/monnews_20260120_223250_782.txt,5254,5959,ok
monnews/monnews_20260120_223250_2244.txt,7782,8254,ok
monnews/monnews_20260120_223250_3531.txt,4698,5153,ok
monnews/monnews_20260120_223250_3204.txt,2496,2663,ok
monnews/monnews_20260120_223250_1705.txt,2126,2292,ok
monnews/monnews_20260120_223250_2543.txt,2492,2843,ok
monnews/monnews_20260120_223250_1825.txt,2310,2571,ok
monnews/monnews_20260120_223250_3033.txt,1520,1667,ok
monnews/monnews_20260120_223250_630.txt,2146,2347,ok
monnews/monnews_20260120_223250_793.txt,5944,6685,ok
monnews/monnews_20260120_223250_1407.txt,3060,3339,ok
monnews/monnews_20260120_223250_522.txt,1998,2311,ok
monnews/monnews_20260120_223250_1181.txt,10758,11736,ok
monnews/monnews_20260120_223250_330.txt,4632,5000,ok
monnews/monnews_20260120_223250_2195.txt,1863,2038,ok
monnews/monnews_20260120_223250_2598.txt,1854,2035,ok
monnews/monnews_20260120_223250_3144.txt,6337,6774,ok
monnews/monnews_20260120_223250_701.txt,6915,7748,ok
monnews/monnews_20260120_223250_182.txt,1456,1592,ok
monnews/monnews_20260120_223250_598.txt,1489,1676,ok
monnews/monnews_20260120_223250_2826.txt,49,162,ok
monnews/monnews_20260120_223250_686.txt,5973,6784,ok
monnews/monnews_20260120_223250_3036.txt,1520,1641,ok
monnews/monnews_20260120_223250_2638.txt,2370,2590,ok
monnews/monnews_20260120_223250_708.txt,1476,1632,ok
monnews/monnews_20260120_223250_2753.txt,1564,1782,ok
monnews/monnews_20260120_223250_882.txt,1720,1882,ok
monnews/monnews_20260120_223250_2901.txt,2897,3339,ok
monnews/monnews_20260120_223250_1414.txt,3324,3581,ok
monnews/monnews_20260120_223250_2578.txt,7319,7996,ok
monnews/monnews_20260120_223250_49.txt,1786,1961,ok
monnews/monnews_20260120_223250_1258.txt,2582,2882,ok
monnews/monnews_20260120_223250_662.txt,52,123,ok
monnews/monnews_20260120_223250_2996.txt,1342,1477,ok
monnews/monnews_20260120_223250_36.txt,1873,2042,ok
monnews/monnews_20260120_223250_525.txt,1492,1646,ok
monnews/monnews_20260120_223250_2305.txt,1755,1890,ok
monnews/monnews_20260120_223250_3384.txt,2056,2215,ok
monnews/monnews_20260120_223250_850.txt,1681,1954,ok
monnews/monnews_20260120_223250_889.txt,5925,6557,ok
monnews/monnews_20260120_223250_673.txt,1967,2217,ok
monnews/monnews_20260120_223250_1275.txt,2018,2162,ok
monnews/monnews_20260120_223250_1979.txt,1765,1919,ok
monnews/monnews_20260120_223250_3206.txt,5049,5685,ok
monnews/monnews_20260120_223250_438.txt,6987,7867,ok
monnews/monnews_20260120_223250_2338.txt,2656,3000,ok
monnews/monnews_20260120_223250_174.txt,4691,4985,ok
monnews/monnews_20260120_223250_3579.txt,1925,2203,ok
monnews/monnews_20260120_223250_1671.txt,2348,2575,ok
monnews/monnews_20260120_223250_3075.txt,2428,3365,ok
monnews/monnews_20260120_223250_110.txt,4673,5046,ok
monnews/monnews_20260120_223250_1480.txt,4727,5121,ok
monnews/monnews_20260120_223250_1158.txt,772,914,ok
monnews/monnews_20260120_223250_621.txt,3625,3950,ok
monnews/monnews_20260120_223250_729.txt,5147,5643,ok
monnews/monnews_20260120_223250_95.txt,1329,1428,ok
monnews/monnews_20260120_223250_3568.txt,2215,2446,ok
monnews/monnews_20260120_223250_2070.txt,1187,1319,ok
monnews/monnews_20260120_223250_211.txt,1637,1822,ok
monnews/monnews_20260120_223250_1302.txt,3076,3334,ok
monnews/monnews_20260120_223250_2455.txt,3292,3570,ok
monnews/monnews_20260120_223250_937.txt,5857,6547,ok
monnews/monnews_20260120_223250_482.txt,1435,1535,ok
monnews/monnews_20260120_223250_2646.txt,2110,2307,ok
monnews/monnews_20260120_223250_2597.txt,2557,2831,ok
monnews/monnews_20260120_223250_2417.txt,1492,1612,ok
monnews/monnews_20260120_223250_3493.txt,1564,1749,ok
monnews/monnews_20260120_223250_1188.txt,2080,2261,ok
monnews/monnews_20260120_223250_3077.txt,1568,1698,ok
monnews/monnews_20260120_223250_2335.txt,1913,2095,ok
monnews/monnews_20260120_223250_1521.txt,2218,2444,ok
monnews/monnews_20260120_223250_79.txt,1461,1590,ok
monnews/monnews_20260120_223250_1152.txt,1711,1970,ok
monnews/monnews_20260120_223250_124.txt,4678,5184,ok
monnews/monnews_20260120_223250_1696.txt,2834,3078,ok
monnews/monnews_20260120_223250_1860.txt,3353,3694,ok
monnews/monnews_20260120_223250_1630.txt,2193,2410,ok
monnews/monnews_20260120_223250_694.txt,2011,2162,ok
monnews/monnews_20260120_223250_566.txt,2489,2677,ok
monnews/monnews_20260120_223250_2038.txt,2059,2213,ok
monnews/monnews_20260120_223250_2957.txt,2845,3035,ok
monnews/monnews_20260120_223250_2260.txt,1920,2064,ok
monnews/monnews_20260120_223250_1913.txt,1532,1892,ok
monnews/monnews_20260120_223250_2001.txt,2358,2623,ok
monnews/monnews_20260120_223250_678.txt,970,1156,ok
monnews/monnews_20260120_223250_305.txt,1962,2143,ok
monnews/monnews_20260120_223250_650.txt,1543,1731,ok
monnews/monnews_20260120_223250_2464.txt,2884,3170,ok
monnews/monnews_20260120_223250_3310.txt,1091,1210,ok
monnews/monnews_20260120_223250_1508.txt,2538,2776,ok
monnews/monnews_20260120_223250_631.txt,4216,4612,ok
monnews/monnews_20260120_223250_1136.txt,2414,2645,ok
monnews/monnews_20260120_223250_2461.txt,9944,10788,ok
monnews/monnews_20260120_223250_2119.txt,2457,2697,ok
monnews/monnews_20260120_223250_3520.txt,2237,2456,ok
monnews/monnews_20260120_223250_1656.txt,1819,2049,ok
monnews/monnews_20260120_223250_2909.txt,9667,10534,ok
monnews/monnews_20260120_223250_732.txt,7732,8487,ok
monnews/monnews_20260120_223250_3329.txt,13442,15064,ok
monnews/monnews_20260120_223250_2009.txt,1889,2108,ok
monnews/monnews_20260120_223250_974.txt,4362,4851,ok
monnews/monnews_20260120_223250_1816.txt,2302,2553,ok
monnews/monnews_20260120_223250_981.txt,1829,2096,ok
monnews/monnews_20260120_223250_157.txt,4100,4378,ok
monnews/monnews_20260120_223250_3477.txt,2697,3024,ok
monnews/monnews_20260120_223250_1648.txt,1862,2038,ok
monnews/monnews_20260120_223250_2600.txt,1713,1857,ok
monnews/monnews_20260120_223250_1007.txt,1721,1883,ok
monnews/monnews_20260120_223250_4.txt,2111,2312,ok
monnews/monnews_20260120_223250_1161.txt,1426,1626,ok
monnews/monnews_20260120_223250_1008.txt,1981,2212,ok
monnews/monnews_20260120_223250_51.txt,2319,2614,ok
monnews/monnews_20260120_223250_3433.txt,1918,2059,ok
monnews/monnews_20260120_223250_675.txt,1163,1292,ok
monnews/monnews_20260120_223250_913.txt,8052,8823,ok
monnews/monnews_20260120_223250_1148.txt,7225,7945,ok
monnews/monnews_20260120_223250_1354.txt,3511,3811,ok
monnews/monnews_20260120_223250_2582.txt,2300,2451,ok
monnews/monnews_20260120_223250_2323.txt,1611,1772,ok
monnews/monnews_20260120_223250_2620.txt,2001,2286,ok
monnews/monnews_20260120_223250_635.txt,8893,9681,ok
monnews/monnews_20260120_223250_2643.txt,3619,3991,ok
monnews/monnews_20260120_223250_2847.txt,7013,7821,ok
monnews/monnews_20260120_223250_2899.txt,56,58,ok
monnews/monnews_20260120_223250_2569.txt,2205,2373,ok
monnews/monnews_20260120_223250_442.txt,4326,4755,ok
monnews/monnews_20260120_223250_2013.txt,1774,1933,ok
monnews/monnews_20260120_223250_3167.txt,2016,2259,ok
monnews/monnews_20260120_223250_2352.txt,2311,2514,ok
monnews/monnews_20260120_223250_3254.txt,1844,2052,ok
monnews/monnews_20260120_223250_1056.txt,8996,10059,ok
monnews/monnews_20260120_223250_3354.txt,12771,13883,ok
monnews/monnews_20260120_223250_3371.txt,913,1089,ok
monnews/monnews_20260120_223250_1554.txt,2249,2541,ok
monnews/monnews_20260120_223250_819.txt,47,146,ok
monnews/monnews_20260120_223250_2512.txt,2737,2963,ok
monnews/monnews_20260120_223250_2601.txt,1743,1919,ok
monnews/monnews_20260120_223250_2550.txt,2113,2377,ok
monnews/monnews_20260120_223250_1907.txt,2466,2720,ok
monnews/monnews_20260120_223250_2011.txt,1901,2108,ok
monnews/monnews_20260120_223250_533.txt,4906,5337,ok
monnews/monnews_20260120_223250_2875.txt,49,161,ok
monnews/monnews_20260120_223250_871.txt,3393,3763,ok
monnews/monnews_20260120_223250_364.txt,2246,2568,ok
monnews/monnews_20260120_223250_3127.txt,1753,1891,ok
monnews/monnews_20260120_223250_2007.txt,2094,2499,ok
monnews/monnews_20260120_223250_2679.txt,2243,2490,ok
monnews/monnews_20260120_223250_2874.txt,1650,2303,ok
monnews/monnews_20260120_223250_1985.txt,2394,2603,ok
monnews/monnews_20260120_223250_1256.txt,12844,13783,ok
monnews/monnews_20260120_223250_1325.txt,7388,8147,ok
monnews/monnews_20260120_223250_3145.txt,1827,2028,ok
monnews/monnews_20260120_223250_2766.txt,1728,1958,ok
monnews/monnews_20260120_223250_1961.txt,2530,2802,ok
monnews/monnews_20260120_223250_2525.txt,1732,1897,ok
monnews/monnews_20260120_223250_1823.txt,2506,2803,ok
monnews/monnews_20260120_223250_166.txt,2041,2306,ok
monnews/monnews_20260120_223250_3424.txt,1893,2188,ok
monnews/monnews_20260120_223250_2095.txt,5360,5744,ok
monnews/monnews_20260120_223250_2663.txt,12218,14314,ok
monnews/monnews_20260120_223250_2161.txt,1746,1952,ok
monnews/monnews_20260120_223250_965.txt,1628,1841,ok
monnews/monnews_20260120_223250_2413.txt,6258,6847,ok
monnews/monnews_20260120_223250_743.txt,11010,12065,ok
monnews/monnews_20260120_223250_3058.txt,1639,1744,ok
monnews/monnews_20260120_223250_2910.txt,49,159,ok
monnews/monnews_20260120_223250_603.txt,6872,7367,ok
monnews/monnews_20260120_223250_1444.txt,2349,2537,ok
monnews/monnews_20260120_223250_213.txt,1267,1388,ok
monnews/monnews_20260120_223250_2529.txt,2642,2898,ok
monnews/monnews_20260120_223250_2203.txt,2075,2280,ok
monnews/monnews_20260120_223250_3159.txt,1643,1840,ok
monnews/monnews_20260120_223250_2928.txt,2492,2760,ok
monnews/monnews_20260120_223250_2291.txt,2377,2607,ok
monnews/monnews_20260120_223250_803.txt,1366,1692,ok
monnews/monnews_20260120_223250_152.txt,1451,1562,ok
monnews/monnews_20260120_223250_1690.txt,2217,2558,ok
monnews/monnews_20260120_223250_942.txt,1642,1780,ok
monnews/monnews_20260120_223250_161.txt,1837,2089,ok
monnews/monnews_20260120_223250_1822.txt,2427,2695,ok
monnews/monnews_20260120_223250_2176.txt,2177,2432,ok
monnews/monnews_20260120_223250_434.txt,1676,1936,ok
monnews/monnews_20260120_223250_1068.txt,1551,1711,ok
monnews/monnews_20260120_223250_2336.txt,2185,2405,ok
monnews/monnews_20260120_223250_3510.txt,2020,2158,ok
monnews/monnews_20260120_223250_2247.txt,2877,3112,ok
monnews/monnews_20260120_223250_2817.txt,1817,1989,ok
monnews/monnews_20260120_223250_1164.txt,1189,1327,ok
monnews/monnews_20260120_223250_3437.txt,10368,11151,ok
monnews/monnews_20260120_223250_248.txt,4831,5204,ok
monnews/monnews_20260120_223250_2805.txt,7442,8152,ok
monnews/monnews_20260120_223250_2015.txt,2092,2291,ok
monnews/monnews_20260120_223250_1695.txt,2433,2663,ok
monnews/monnews_20260120_223250_1187.txt,1573,1735,ok
monnews/monnews_20260120_223250_2657.txt,15,124,ok
monnews/monnews_20260120_223250_194.txt,5152,5540,ok
monnews/monnews_20260120_223250_1297.txt,1421,1626,ok
monnews/monnews_20260120_223250_2179.txt,1389,1531,ok
monnews/monnews_20260120_223250_1944.txt,3392,3699,ok
monnews/monnews_20260120_223250_1362.txt,2296,2531,ok
monnews/monnews_20260120_223250_1154.txt,2000,2150,ok
monnews/monnews_20260120_223250_1042.txt,5463,5985,ok
monnews/monnews_20260120_223250_1908.txt,2270,2619,ok
monnews/monnews_20260120_223250_3134.txt,5083,5907,ok
monnews/monnews_20260120_223250_799.txt,1743,1861,ok
monnews/monnews_20260120_223250_3274.txt,2200,2445,ok
monnews/monnews_20260120_223250_2621.txt,2456,2645,ok
monnews/monnews_20260120_223250_1173.txt,1552,1685,ok
monnews/monnews_20260120_223250_2869.txt,49,161,ok
monnews/monnews_20260120_223250_773.txt,1572,1690,ok
monnews/monnews_20260120_223250_1856.txt,1249,1440,ok
monnews/monnews_20260120_223250_2593.txt,1877,2100,ok
monnews/monnews_20260120_223250_1544.txt,2400,2623,ok
monnews/monnews_20260120_223250_1596.txt,2772,3187,ok
monnews/monnews_20260120_223250_602.txt,358,413,ok
monnews/monnews_20260120_223250_1466.txt,2387,2606,ok
monnews/monnews_20260120_223250_1682.txt,4687,5309,ok
monnews/monnews_20260120_223250_1537.txt,1661,1834,ok
monnews/monnews_20260120_223250_2965.txt,51,54,ok
monnews/monnews_20260120_223250_1063.txt,1782,1943,ok
monnews/monnews_20260120_223250_8.txt,3966,4446,ok
monnews/monnews_20260120_223250_1922.txt,2173,2395,ok
monnews/monnews_20260120_223250_2855.txt,49,164,ok
monnews/monnews_20260120_223250_3108.txt,1507,1657,ok
monnews/monnews_20260120_223250_184.txt,1365,1527,ok
monnews/monnews_20260120_223250_1310.txt,4504,4953,ok
monnews/monnews_20260120_223250_3128.txt,1260,1354,ok
monnews/monnews_20260120_223250_1933.txt,2451,2662,ok
monnews/monnews_20260120_223250_2693.txt,1474,1609,ok
monnews/monnews_20260120_223250_409.txt,4204,4537,ok
monnews/monnews_20260120_223250_685.txt,7680,8358,ok
monnews/monnews_20260120_223250_2182.txt,2466,2685,ok
monnews/monnews_20260120_223250_3571.txt,1598,1857,ok
monnews/monnews_20260120_223250_401.txt,1862,2055,ok
monnews/monnews_20260120_223250_3110.txt,1428,1580,ok
monnews/monnews_20260120_223250_2786.txt,9195,10519,ok
monnews/monnews_20260120_223250_1989.txt,3453,3795,ok
monnews/monnews_20260120_223250_2045.txt,1690,1894,ok
monnews/monnews_20260120_223250_1804.txt,3368,3688,ok
monnews/monnews_20260120_223250_560.txt,5620,6143,ok
monnews/monnews_20260120_223250_3214.txt,2167,2343,ok
monnews/monnews_20260120_223250_1523.txt,4123,4427,ok
monnews/monnews_20260120_223250_159.txt,1428,1533,ok
monnews/monnews_20260120_223250_196.txt,6316,6715,ok
monnews/monnews_20260120_223250_118.txt,5617,6161,ok
monnews/monnews_20260120_223250_3158.txt,37,53,ok
monnews/monnews_20260120_223250_1504.txt,12236,13303,ok
monnews/monnews_20260120_223250_828.txt,1605,1714,ok
monnews/monnews_20260120_223250_90.txt,2635,2985,ok
monnews/monnews_20260120_223250_920.txt,1782,1965,ok
monnews/monnews_20260120_223250_2215.txt,3012,3337,ok
monnews/monnews_20260120_223250_2220.txt,2180,2521,ok
monnews/monnews_20260120_223250_1051.txt,3706,4394,ok
monnews/monnews_20260120_223250_3150.txt,1574,1742,ok
monnews/monnews_20260120_223250_2566.txt,2365,2589,ok
monnews/monnews_20260120_223250_2113.txt,1759,1910,ok
monnews/monnews_20260120_223250_2854.txt,15,128,ok
monnews/monnews_20260120_223250_3239.txt,2176,2339,ok
monnews/monnews_20260120_223250_355.txt,3080,3566,ok
monnews/monnews_20260120_223250_3095.txt,1446,1609,ok
monnews/monnews_20260120_223250_1064.txt,3043,3263,ok
monnews/monnews_20260120_223250_1871.txt,2410,2750,ok
monnews/monnews_20260120_223250_1104.txt,958,1101,ok
monnews/monnews_20260120_223250_3368.txt,1640,1781,ok
monnews/monnews_20260120_223250_1714.txt,12302,13409,ok
monnews/monnews_20260120_223250_3529.txt,1417,1566,ok
monnews/monnews_20260120_223250_1139.txt,2924,3299,ok
monnews/monnews_20260120_223250_3518.txt,1268,1387,ok
monnews/monnews_20260120_223250_1445.txt,1812,2087,ok
monnews/monnews_20260120_223250_160.txt,2396,2577,ok
monnews/monnews_20260120_223250_2592.txt,1462,1645,ok
monnews/monnews_20260120_223250_769.txt,7933,8639,ok
monnews/monnews_20260120_223250_947.txt,6402,7045,ok
monnews/monnews_20260120_223250_1162.txt,4285,4735,ok
monnews/monnews_20260120_223250_2825.txt,49,162,ok
monnews/monnews_20260120_223250_1157.txt,1329,1556,ok
monnews/monnews_20260120_223250_2124.txt,3117,3407,ok
monnews/monnews_20260120_223250_169.txt,5177,5537,ok
monnews/monnews_20260120_223250_2862.txt,1713,2061,ok
monnews/monnews_20260120_223250_3264.txt,2070,2267,ok
monnews/monnews_20260120_223250_2117.txt,2025,2202,ok
monnews/monnews_20260120_223250_2651.txt,2107,2294,ok
