file,characters_counted,all_text_length,nga_to_mon_nga_replacements,status
monnews/monnews_20260120_223250_3117.txt,1367,1487,0,ok
monnews/monnews_20260120_223250_2684.txt,1978,2152,0,ok
monnews/monnews_20260120_223250_1047.txt,3778,4148,0,ok
monnews/monnews_20260120_223250_2802.txt,2335,2541,0,ok
monnews/monnews_20260120_223250_1292.txt,8327,8912,0,ok
monnews/monnews_20260120_223250_1768.txt,1531,1684,0,ok
monnews/monnews_20260120_223250_2710.txt,2429,2722,0,ok
monnews/monnews_20260120_223250_2197.txt,1632,1771,0,ok
monnews/monnews_20260120_223250_2788.txt,2493,2759,0,ok
monnews/monnews_20260120_223250_1266.txt,1492,1698,0,ok
monnews/monnews_20260120_223250_3175.txt,2859,3078,0,ok
monnews/monnews_20260120_223250_618.txt,6547,7346,0,ok
monnews/monnews_20260120_223250_1043.txt,1706,1834,0,ok
monnews/monnews_20260120_223250_1432.txt,2827,3067,0,ok
monnews/monnews_20260120_223250_489.txt,8083,8846,0,ok
monnews/monnews_20260120_223250_2477.txt,2991,3302,0,ok
monnews/monnews_20260120_223250_753.txt,1368,1495,0,ok
monnews/monnews_20260120_223250_3196.txt,1423,1550,0,ok
monnews/monnews_20260427_212336_122.txt,1290,1392,0,ok
monnews/monnews_20260120_223250_3061.txt,2128,2293,0,ok
