bigram,count,codepoints,unicode_names
ဲါ,7327,U+1032 U+102B,MYANMAR VOWEL SIGN AI | MYANMAR VOWEL SIGN TALL AA
ဗၟ,7268,U+1017 U+105F,MYANMAR LETTER BA | MYANMAR CONSONANT SIGN MON MEDIAL MA
ါဲ,7261,U+102B U+1032,MYANMAR VOWEL SIGN TALL AA | MYANMAR VOWEL SIGN AI
ရ၊,7252,U+101B U+104A,MYANMAR LETTER RA | MYANMAR SIGN LITTLE SECTION
ဳပ,7245,U+1033 U+1015,MYANMAR VOWEL SIGN MON II | MYANMAR LETTER PA
္ၜ,7208,U+1039 U+105C,MYANMAR SIGN VIRAMA | MYANMAR LETTER MON BBA
ၟု,7194,U+105F U+102F,MYANMAR CONSONANT SIGN MON MEDIAL MA | MYANMAR VOWEL SIGN U
ြဟ,7169,U+103C U+101F,MYANMAR CONSONANT SIGN MEDIAL RA | MYANMAR LETTER HA
ုည,7133,U+102F U+100A,MYANMAR VOWEL SIGN U | MYANMAR LETTER NNYA
စပ,7119,U+1005 U+1015,MYANMAR LETTER CA | MYANMAR LETTER PA
ကၟ,7107,U+1000 U+105F,MYANMAR LETTER KA | MYANMAR CONSONANT SIGN MON MEDIAL MA
းရ,7095,U+1038 U+101B,MYANMAR SIGN VISARGA | MYANMAR LETTER RA
ရၚ,7086,U+101B U+105A,MYANMAR LETTER RA | MYANMAR LETTER MON NGA
ဇက,7081,U+1007 U+1000,MYANMAR LETTER JA | MYANMAR LETTER KA
ာအ,7056,U+102C U+1021,MYANMAR VOWEL SIGN AA | MYANMAR LETTER A
ွဵ,7043,U+103D U+1035,MYANMAR CONSONANT SIGN MEDIAL WA | MYANMAR VOWEL SIGN E ABOVE
ါတ,7019,U+102B U+1010,MYANMAR VOWEL SIGN TALL AA | MYANMAR LETTER TA
အေ,7016,U+1021 U+1031,MYANMAR LETTER A | MYANMAR VOWEL SIGN E
ရပ,6989,U+101B U+1015,MYANMAR LETTER RA | MYANMAR LETTER PA
ဝါ,6974,U+101D U+102B,MYANMAR LETTER WA | MYANMAR VOWEL SIGN TALL AA
ကလ,6952,U+1000 U+101C,MYANMAR LETTER KA | MYANMAR LETTER LA
ုဗ,6947,U+102F U+1017,MYANMAR VOWEL SIGN U | MYANMAR LETTER BA
ဒၞ,6928,U+1012 U+105E,MYANMAR LETTER DA | MYANMAR CONSONANT SIGN MON MEDIAL NA
ြာ,6850,U+103C U+102C,MYANMAR CONSONANT SIGN MEDIAL RA | MYANMAR VOWEL SIGN AA
သီ,6813,U+101E U+102E,MYANMAR LETTER SA | MYANMAR VOWEL SIGN II
ိန,6770,U+102D U+1014,MYANMAR VOWEL SIGN I | MYANMAR LETTER NA
းအ,6755,U+1038 U+1021,MYANMAR SIGN VISARGA | MYANMAR LETTER A
ညံ,6741,U+100A U+1036,MYANMAR LETTER NNYA | MYANMAR SIGN ANUSVARA
၊ပ,6683,U+104A U+1015,MYANMAR SIGN LITTLE SECTION | MYANMAR LETTER PA
ံဗ,6652,U+1036 U+1017,MYANMAR SIGN ANUSVARA | MYANMAR LETTER BA
အက,6615,U+1021 U+1000,MYANMAR LETTER A | MYANMAR LETTER KA
တူ,6593,U+1010 U+1030,MYANMAR LETTER TA | MYANMAR VOWEL SIGN UU
တၞ,6575,U+1010 U+105E,MYANMAR LETTER TA | MYANMAR CONSONANT SIGN MON MEDIAL NA
ါၚ,6559,U+102B U+105A,MYANMAR VOWEL SIGN TALL AA | MYANMAR LETTER MON NGA
းစ,6520,U+1038 U+1005,MYANMAR SIGN VISARGA | MYANMAR LETTER CA
ံစ,6456,U+1036 U+1005,MYANMAR SIGN ANUSVARA | MYANMAR LETTER CA
ဲဗ,6349,U+1032 U+1017,MYANMAR VOWEL SIGN AI | MYANMAR LETTER BA
ံန,6341,U+1036 U+1014,MYANMAR SIGN ANUSVARA | MYANMAR LETTER NA
စက,6329,U+1005 U+1000,MYANMAR LETTER CA | MYANMAR LETTER KA
ဂမ,6307,U+1002 U+1019,MYANMAR LETTER GA | MYANMAR LETTER MA
ူဂ,6300,U+1030 U+1002,MYANMAR VOWEL SIGN UU | MYANMAR LETTER GA
ု၊,6296,U+102F U+104A,MYANMAR VOWEL SIGN U | MYANMAR SIGN LITTLE SECTION
လာ,6173,U+101C U+102C,MYANMAR LETTER LA | MYANMAR VOWEL SIGN AA
ံည,6119,U+1036 U+100A,MYANMAR SIGN ANUSVARA | MYANMAR LETTER NNYA
ဂတ,6102,U+1002 U+1010,MYANMAR LETTER GA | MYANMAR LETTER TA
ဒက,6093,U+1012 U+1000,MYANMAR LETTER DA | MYANMAR LETTER KA
ဲစ,6084,U+1032 U+1005,MYANMAR VOWEL SIGN AI | MYANMAR LETTER CA
ရဴ,6000,U+101B U+1034,MYANMAR LETTER RA | MYANMAR VOWEL SIGN MON O
အပ,5869,U+1021 U+1015,MYANMAR LETTER A | MYANMAR LETTER PA
၀၀,5865,U+1040 U+1040,MYANMAR DIGIT ZERO | MYANMAR DIGIT ZERO
။အ,5844,U+104B U+1021,MYANMAR SIGN SECTION | MYANMAR LETTER A
ပလ,5826,U+1015 U+101C,MYANMAR LETTER PA | MYANMAR LETTER LA
ဲဍ,5792,U+1032 U+100D,MYANMAR VOWEL SIGN AI | MYANMAR LETTER DDA
ာရ,5788,U+102C U+101B,MYANMAR VOWEL SIGN AA | MYANMAR LETTER RA
ုာ,5784,U+102F U+102C,MYANMAR VOWEL SIGN U | MYANMAR VOWEL SIGN AA
ေု,5779,U+1031 U+102F,MYANMAR VOWEL SIGN E | MYANMAR VOWEL SIGN U
ေက,5778,U+1031 U+1000,MYANMAR VOWEL SIGN E | MYANMAR LETTER KA
္မ,5763,U+1039 U+1019,MYANMAR SIGN VIRAMA | MYANMAR LETTER MA
စၞ,5685,U+1005 U+105E,MYANMAR LETTER CA | MYANMAR CONSONANT SIGN MON MEDIAL NA
စှ,5645,U+1005 U+103E,MYANMAR LETTER CA | MYANMAR CONSONANT SIGN MEDIAL HA
ပက,5644,U+1015 U+1000,MYANMAR LETTER PA | MYANMAR LETTER KA
လွ,5642,U+101C U+103D,MYANMAR LETTER LA | MYANMAR CONSONANT SIGN MEDIAL WA
မု,5641,U+1019 U+102F,MYANMAR LETTER MA | MYANMAR VOWEL SIGN U
သြ,5581,U+101E U+103C,MYANMAR LETTER SA | MYANMAR CONSONANT SIGN MEDIAL RA
ိပ,5566,U+102D U+1015,MYANMAR VOWEL SIGN I | MYANMAR LETTER PA
ေဲ,5566,U+1031 U+1032,MYANMAR VOWEL SIGN E | MYANMAR VOWEL SIGN AI
ဖျ,5535,U+1016 U+103B,MYANMAR LETTER PHA | MYANMAR CONSONANT SIGN MEDIAL YA
်၁,5533,U+103A U+1041,MYANMAR SIGN ASAT | MYANMAR DIGIT ONE
ပည,5499,U+1015 U+100A,MYANMAR LETTER PA | MYANMAR LETTER NNYA
ဲဏ,5478,U+1032 U+100F,MYANMAR VOWEL SIGN AI | MYANMAR LETTER NNA
ဳတ,5469,U+1033 U+1010,MYANMAR VOWEL SIGN MON II | MYANMAR LETTER TA
သု,5434,U+101E U+102F,MYANMAR LETTER SA | MYANMAR VOWEL SIGN U
ဟာ,5424,U+101F U+102C,MYANMAR LETTER HA | MYANMAR VOWEL SIGN AA
၊က,5407,U+104A U+1000,MYANMAR SIGN LITTLE SECTION | MYANMAR LETTER KA
ဌာ,5392,U+100C U+102C,MYANMAR LETTER TTHA | MYANMAR VOWEL SIGN AA
ွဟ,5376,U+103D U+101F,MYANMAR CONSONANT SIGN MEDIAL WA | MYANMAR LETTER HA
ၠး,5318,U+1060 U+1038,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR SIGN VISARGA
ထဝ,5287,U+1011 U+101D,MYANMAR LETTER THA | MYANMAR LETTER WA
ၠတ,5281,U+1060 U+1010,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR LETTER TA
ၠဳ,5279,U+1060 U+1033,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR VOWEL SIGN MON II
လလ,5242,U+101C U+101C,MYANMAR LETTER LA | MYANMAR LETTER LA
္ဒ,5195,U+1039 U+1012,MYANMAR SIGN VIRAMA | MYANMAR LETTER DA
။သ,5180,U+104B U+101E,MYANMAR SIGN SECTION | MYANMAR LETTER SA
ဏီ,5177,U+100F U+102E,MYANMAR LETTER NNA | MYANMAR VOWEL SIGN II
ပု,5166,U+1015 U+102F,MYANMAR LETTER PA | MYANMAR VOWEL SIGN U
ရဲ,5165,U+101B U+1032,MYANMAR LETTER RA | MYANMAR VOWEL SIGN AI
သိ,5141,U+101E U+102D,MYANMAR LETTER SA | MYANMAR VOWEL SIGN I
ဒဳ,5139,U+1012 U+1033,MYANMAR LETTER DA | MYANMAR VOWEL SIGN MON II
ွဳ,5123,U+103D U+1033,MYANMAR CONSONANT SIGN MEDIAL WA | MYANMAR VOWEL SIGN MON II
ၠံ,5068,U+1060 U+1036,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR SIGN ANUSVARA
ုဏ,5062,U+102F U+100F,MYANMAR VOWEL SIGN U | MYANMAR LETTER NNA
တၚ,5008,U+1010 U+105A,MYANMAR LETTER TA | MYANMAR LETTER MON NGA
ျူ,4982,U+103B U+1030,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR VOWEL SIGN UU
လျ,4955,U+101C U+103B,MYANMAR LETTER LA | MYANMAR CONSONANT SIGN MEDIAL YA
အု,4953,U+1021 U+102F,MYANMAR LETTER A | MYANMAR VOWEL SIGN U
အံ,4939,U+1021 U+1036,MYANMAR LETTER A | MYANMAR SIGN ANUSVARA
ီက,4938,U+102E U+1000,MYANMAR VOWEL SIGN II | MYANMAR LETTER KA
ဳမ,4935,U+1033 U+1019,MYANMAR VOWEL SIGN MON II | MYANMAR LETTER MA
သၠ,4933,U+101E U+1060,MYANMAR LETTER SA | MYANMAR CONSONANT SIGN MON MEDIAL LA
ဗၠ,4890,U+1017 U+1060,MYANMAR LETTER BA | MYANMAR CONSONANT SIGN MON MEDIAL LA
ြိ,4888,U+103C U+102D,MYANMAR CONSONANT SIGN MEDIAL RA | MYANMAR VOWEL SIGN I
်ဘ,4874,U+103A U+1018,MYANMAR SIGN ASAT | MYANMAR LETTER BHA
ဆဵ,4869,U+1006 U+1035,MYANMAR LETTER CHA | MYANMAR VOWEL SIGN E ABOVE
ကံ,4866,U+1000 U+1036,MYANMAR LETTER KA | MYANMAR SIGN ANUSVARA
လီ,4841,U+101C U+102E,MYANMAR LETTER LA | MYANMAR VOWEL SIGN II
ဲဟ,4807,U+1032 U+101F,MYANMAR VOWEL SIGN AI | MYANMAR LETTER HA
ဓရ,4788,U+1013 U+101B,MYANMAR LETTER DHA | MYANMAR LETTER RA
ဏာ,4777,U+100F U+102C,MYANMAR LETTER NNA | MYANMAR VOWEL SIGN AA
ဂေ,4752,U+1002 U+1031,MYANMAR LETTER GA | MYANMAR VOWEL SIGN E
တဲ,4727,U+1010 U+1032,MYANMAR LETTER TA | MYANMAR VOWEL SIGN AI
်၂,4715,U+103A U+1042,MYANMAR SIGN ASAT | MYANMAR DIGIT TWO
ဟတ,4658,U+101F U+1010,MYANMAR LETTER HA | MYANMAR LETTER TA
ရီ,4625,U+101B U+102E,MYANMAR LETTER RA | MYANMAR VOWEL SIGN II
ါရ,4607,U+102B U+101B,MYANMAR VOWEL SIGN TALL AA | MYANMAR LETTER RA
်ၚ,4544,U+103A U+105A,MYANMAR SIGN ASAT | MYANMAR LETTER MON NGA
ြၚ,4528,U+103C U+105A,MYANMAR CONSONANT SIGN MEDIAL RA | MYANMAR LETTER MON NGA
။က,4473,U+104B U+1000,MYANMAR SIGN SECTION | MYANMAR LETTER KA
ညိ,4469,U+100A U+102D,MYANMAR LETTER NNYA | MYANMAR VOWEL SIGN I
သတ,4463,U+101E U+1010,MYANMAR LETTER SA | MYANMAR LETTER TA
ာဗ,4414,U+102C U+1017,MYANMAR VOWEL SIGN AA | MYANMAR LETTER BA
ာဒ,4402,U+102C U+1012,MYANMAR VOWEL SIGN AA | MYANMAR LETTER DA
ဲန,4400,U+1032 U+1014,MYANMAR VOWEL SIGN AI | MYANMAR LETTER NA
၊အ,4380,U+104A U+1021,MYANMAR SIGN LITTLE SECTION | MYANMAR LETTER A
သမ,4370,U+101E U+1019,MYANMAR LETTER SA | MYANMAR LETTER MA
ဳသ,4361,U+1033 U+101E,MYANMAR VOWEL SIGN MON II | MYANMAR LETTER SA
၊သ,4336,U+104A U+101E,MYANMAR SIGN LITTLE SECTION | MYANMAR LETTER SA
ဂလ,4329,U+1002 U+101C,MYANMAR LETTER GA | MYANMAR LETTER LA
ူတ,4326,U+1030 U+1010,MYANMAR VOWEL SIGN UU | MYANMAR LETTER TA
ံဆ,4310,U+1036 U+1006,MYANMAR SIGN ANUSVARA | MYANMAR LETTER CHA
သက,4307,U+101E U+1000,MYANMAR LETTER SA | MYANMAR LETTER KA
ယျ,4268,U+101A U+103B,MYANMAR LETTER YA | MYANMAR CONSONANT SIGN MEDIAL YA
ဂု,4234,U+1002 U+102F,MYANMAR LETTER GA | MYANMAR VOWEL SIGN U
ံဏ,4216,U+1036 U+100F,MYANMAR SIGN ANUSVARA | MYANMAR LETTER NNA
တဵ,4164,U+1010 U+1035,MYANMAR LETTER TA | MYANMAR VOWEL SIGN E ABOVE
ဗြ,4141,U+1017 U+103C,MYANMAR LETTER BA | MYANMAR CONSONANT SIGN MEDIAL RA
ြဳ,4114,U+103C U+1033,MYANMAR CONSONANT SIGN MEDIAL RA | MYANMAR VOWEL SIGN MON II
အဝ,4108,U+1021 U+101D,MYANMAR LETTER A | MYANMAR LETTER WA
ညဳ,4104,U+100A U+1033,MYANMAR LETTER NNYA | MYANMAR VOWEL SIGN MON II
ဲည,4095,U+1032 U+100A,MYANMAR VOWEL SIGN AI | MYANMAR LETTER NNYA
ဆေ,4085,U+1006 U+1031,MYANMAR LETTER CHA | MYANMAR VOWEL SIGN E
ဝေ,4085,U+101D U+1031,MYANMAR LETTER WA | MYANMAR VOWEL SIGN E
ဇန,4061,U+1007 U+1014,MYANMAR LETTER JA | MYANMAR LETTER NA
ၜါ,4055,U+105C U+102B,MYANMAR LETTER MON BBA | MYANMAR VOWEL SIGN TALL AA
းဗ,4050,U+1038 U+1017,MYANMAR SIGN VISARGA | MYANMAR LETTER BA
ယှ,4035,U+101A U+103E,MYANMAR LETTER YA | MYANMAR CONSONANT SIGN MEDIAL HA
ူပ,4027,U+1030 U+1015,MYANMAR VOWEL SIGN UU | MYANMAR LETTER PA
ဆံ,4018,U+1006 U+1036,MYANMAR LETTER CHA | MYANMAR SIGN ANUSVARA
ံဓ,4018,U+1036 U+1013,MYANMAR SIGN ANUSVARA | MYANMAR LETTER DHA
်ဥ,3992,U+103A U+1025,MYANMAR SIGN ASAT | MYANMAR LETTER U
တဴ,3990,U+1010 U+1034,MYANMAR LETTER TA | MYANMAR VOWEL SIGN MON O
စေ,3980,U+1005 U+1031,MYANMAR LETTER CA | MYANMAR VOWEL SIGN E
အတ,3969,U+1021 U+1010,MYANMAR LETTER A | MYANMAR LETTER TA
တြ,3955,U+1010 U+103C,MYANMAR LETTER TA | MYANMAR CONSONANT SIGN MEDIAL RA
ပၟ,3931,U+1015 U+105F,MYANMAR LETTER PA | MYANMAR CONSONANT SIGN MON MEDIAL MA
ၞံ,3903,U+105E U+1036,MYANMAR CONSONANT SIGN MON MEDIAL NA | MYANMAR SIGN ANUSVARA
တဳ,3895,U+1010 U+1033,MYANMAR LETTER TA | MYANMAR VOWEL SIGN MON II
မဂ,3885,U+1019 U+1002,MYANMAR LETTER MA | MYANMAR LETTER GA
မလ,3871,U+1019 U+101C,MYANMAR LETTER MA | MYANMAR LETTER LA
ြပ,3856,U+103C U+1015,MYANMAR CONSONANT SIGN MEDIAL RA | MYANMAR LETTER PA
ုစ,3855,U+102F U+1005,MYANMAR VOWEL SIGN U | MYANMAR LETTER CA
တက,3847,U+1010 U+1000,MYANMAR LETTER TA | MYANMAR LETTER KA
ါလ,3830,U+102B U+101C,MYANMAR VOWEL SIGN TALL AA | MYANMAR LETTER LA
အ္,3822,U+1021 U+1039,MYANMAR LETTER A | MYANMAR SIGN VIRAMA
စု,3812,U+1005 U+102F,MYANMAR LETTER CA | MYANMAR VOWEL SIGN U
ုဇ,3811,U+102F U+1007,MYANMAR VOWEL SIGN U | MYANMAR LETTER JA
န္,3808,U+1014 U+1039,MYANMAR LETTER NA | MYANMAR SIGN VIRAMA
ေပ,3800,U+1031 U+1015,MYANMAR VOWEL SIGN E | MYANMAR LETTER PA
းဟ,3798,U+1038 U+101F,MYANMAR SIGN VISARGA | MYANMAR LETTER HA
ံထ,3791,U+1036 U+1011,MYANMAR SIGN ANUSVARA | MYANMAR LETTER THA
ိဂ,3784,U+102D U+1002,MYANMAR VOWEL SIGN I | MYANMAR LETTER GA
ဳစ,3733,U+1033 U+1005,MYANMAR VOWEL SIGN MON II | MYANMAR LETTER CA
ၟေ,3704,U+105F U+1031,MYANMAR CONSONANT SIGN MON MEDIAL MA | MYANMAR VOWEL SIGN E
စဵ,3702,U+1005 U+1035,MYANMAR LETTER CA | MYANMAR VOWEL SIGN E ABOVE
ဥု,3696,U+1025 U+102F,MYANMAR LETTER U | MYANMAR VOWEL SIGN U
ံဍ,3680,U+1036 U+100D,MYANMAR SIGN ANUSVARA | MYANMAR LETTER DDA
မှ,3677,U+1019 U+103E,MYANMAR LETTER MA | MYANMAR CONSONANT SIGN MEDIAL HA
ါ်,3653,U+102B U+103A,MYANMAR VOWEL SIGN TALL AA | MYANMAR SIGN ASAT
ဓဝ,3619,U+1013 U+101D,MYANMAR LETTER DHA | MYANMAR LETTER WA
ဗဒ,3584,U+1017 U+1012,MYANMAR LETTER BA | MYANMAR LETTER DA
မေ,3578,U+1019 U+1031,MYANMAR LETTER MA | MYANMAR VOWEL SIGN E
ံခ,3578,U+1036 U+1001,MYANMAR SIGN ANUSVARA | MYANMAR LETTER KHA
၊ဂ,3555,U+104A U+1002,MYANMAR SIGN LITTLE SECTION | MYANMAR LETTER GA
ွေ,3554,U+103D U+1031,MYANMAR CONSONANT SIGN MEDIAL WA | MYANMAR VOWEL SIGN E
ထံ,3549,U+1011 U+1036,MYANMAR LETTER THA | MYANMAR SIGN ANUSVARA
ဳဂ,3540,U+1033 U+1002,MYANMAR VOWEL SIGN MON II | MYANMAR LETTER GA
ာဟ,3539,U+102C U+101F,MYANMAR VOWEL SIGN AA | MYANMAR LETTER HA
၊မ,3535,U+104A U+1019,MYANMAR SIGN LITTLE SECTION | MYANMAR LETTER MA
ဒဒ,3528,U+1012 U+1012,MYANMAR LETTER DA | MYANMAR LETTER DA
ူလ,3527,U+1030 U+101C,MYANMAR VOWEL SIGN UU | MYANMAR LETTER LA
ာဇ,3517,U+102C U+1007,MYANMAR VOWEL SIGN AA | MYANMAR LETTER JA
ယဝ,3495,U+101A U+101D,MYANMAR LETTER YA | MYANMAR LETTER WA
ဖေ,3493,U+1016 U+1031,MYANMAR LETTER PHA | MYANMAR VOWEL SIGN E
ဖအ,3491,U+1016 U+1021,MYANMAR LETTER PHA | MYANMAR LETTER A
ှာ,3489,U+103E U+102C,MYANMAR CONSONANT SIGN MEDIAL HA | MYANMAR VOWEL SIGN AA
စရ,3481,U+1005 U+101B,MYANMAR LETTER CA | MYANMAR LETTER RA
လံ,3473,U+101C U+1036,MYANMAR LETTER LA | MYANMAR SIGN ANUSVARA
ၚဵ,3460,U+105A U+1035,MYANMAR LETTER MON NGA | MYANMAR VOWEL SIGN E ABOVE
ဗက,3459,U+1017 U+1000,MYANMAR LETTER BA | MYANMAR LETTER KA
ံ၊,3447,U+1036 U+104A,MYANMAR SIGN ANUSVARA | MYANMAR SIGN LITTLE SECTION
တး,3445,U+1010 U+1038,MYANMAR LETTER TA | MYANMAR SIGN VISARGA
ရံ,3436,U+101B U+1036,MYANMAR LETTER RA | MYANMAR SIGN ANUSVARA
ါန,3428,U+102B U+1014,MYANMAR VOWEL SIGN TALL AA | MYANMAR LETTER NA
အမ,3423,U+1021 U+1019,MYANMAR LETTER A | MYANMAR LETTER MA
ဂျ,3408,U+1002 U+103B,MYANMAR LETTER GA | MYANMAR CONSONANT SIGN MEDIAL YA
လက,3381,U+101C U+1000,MYANMAR LETTER LA | MYANMAR LETTER KA
ြန,3379,U+103C U+1014,MYANMAR CONSONANT SIGN MEDIAL RA | MYANMAR LETTER NA
၊ဒ,3372,U+104A U+1012,MYANMAR SIGN LITTLE SECTION | MYANMAR LETTER DA
ၚု,3365,U+105A U+102F,MYANMAR LETTER MON NGA | MYANMAR VOWEL SIGN U
ပန,3363,U+1015 U+1014,MYANMAR LETTER PA | MYANMAR LETTER NA
ရန,3363,U+101B U+1014,MYANMAR LETTER RA | MYANMAR LETTER NA
ပာ,3358,U+1015 U+102C,MYANMAR LETTER PA | MYANMAR VOWEL SIGN AA
မျ,3349,U+1019 U+103B,MYANMAR LETTER MA | MYANMAR CONSONANT SIGN MEDIAL YA
ဇိ,3335,U+1007 U+102D,MYANMAR LETTER JA | MYANMAR VOWEL SIGN I
၀၁,3319,U+1040 U+1041,MYANMAR DIGIT ZERO | MYANMAR DIGIT ONE
။တ,3281,U+104B U+1010,MYANMAR SIGN SECTION | MYANMAR LETTER TA
လး,3258,U+101C U+1038,MYANMAR LETTER LA | MYANMAR SIGN VISARGA
ြံ,3243,U+103C U+1036,MYANMAR CONSONANT SIGN MEDIAL RA | MYANMAR SIGN ANUSVARA
ာ၊,3220,U+102C U+104A,MYANMAR VOWEL SIGN AA | MYANMAR SIGN LITTLE SECTION
ယဲ,3220,U+101A U+1032,MYANMAR LETTER YA | MYANMAR VOWEL SIGN AI
်ေ,3191,U+103A U+1031,MYANMAR SIGN ASAT | MYANMAR VOWEL SIGN E
ြဴ,3185,U+103C U+1034,MYANMAR CONSONANT SIGN MEDIAL RA | MYANMAR VOWEL SIGN MON O
တရ,3180,U+1010 U+101B,MYANMAR LETTER TA | MYANMAR LETTER RA
ဗု,3176,U+1017 U+102F,MYANMAR LETTER BA | MYANMAR VOWEL SIGN U
ကတ,3175,U+1000 U+1010,MYANMAR LETTER KA | MYANMAR LETTER TA
ျဳ,3171,U+103B U+1033,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR VOWEL SIGN MON II
စွ,3164,U+1005 U+103D,MYANMAR LETTER CA | MYANMAR CONSONANT SIGN MEDIAL WA
မြ,3163,U+1019 U+103C,MYANMAR LETTER MA | MYANMAR CONSONANT SIGN MEDIAL RA
၊တ,3150,U+104A U+1010,MYANMAR SIGN LITTLE SECTION | MYANMAR LETTER TA
အဆ,3145,U+1021 U+1006,MYANMAR LETTER A | MYANMAR LETTER CHA
။လ,3132,U+104B U+101C,MYANMAR SIGN SECTION | MYANMAR LETTER LA
လှ,3125,U+101C U+103E,MYANMAR LETTER LA | MYANMAR CONSONANT SIGN MEDIAL HA
ံ၂,3079,U+1036 U+1042,MYANMAR SIGN ANUSVARA | MYANMAR DIGIT TWO
ဂဥ,3078,U+1002 U+1025,MYANMAR LETTER GA | MYANMAR LETTER U
ကဝ,3077,U+1000 U+101D,MYANMAR LETTER KA | MYANMAR LETTER WA
ုဍ,3071,U+102F U+100D,MYANMAR VOWEL SIGN U | MYANMAR LETTER DDA
ၚိ,3042,U+105A U+102D,MYANMAR LETTER MON NGA | MYANMAR VOWEL SIGN I
ံဇ,3034,U+1036 U+1007,MYANMAR SIGN ANUSVARA | MYANMAR LETTER JA
ုဝ,3020,U+102F U+101D,MYANMAR VOWEL SIGN U | MYANMAR LETTER WA
ဒိ,3018,U+1012 U+102D,MYANMAR LETTER DA | MYANMAR VOWEL SIGN I
ဝဵ,2988,U+101D U+1035,MYANMAR LETTER WA | MYANMAR VOWEL SIGN E ABOVE
ဓမ,2960,U+1013 U+1019,MYANMAR LETTER DHA | MYANMAR LETTER MA
၁၀,2959,U+1041 U+1040,MYANMAR DIGIT ONE | MYANMAR DIGIT ZERO
ဟေ,2946,U+101F U+1031,MYANMAR LETTER HA | MYANMAR VOWEL SIGN E
ာယ,2912,U+102C U+101A,MYANMAR VOWEL SIGN AA | MYANMAR LETTER YA
ကသ,2903,U+1000 U+101E,MYANMAR LETTER KA | MYANMAR LETTER SA
ကပ,2895,U+1000 U+1015,MYANMAR LETTER KA | MYANMAR LETTER PA
ဳအ,2889,U+1033 U+1021,MYANMAR VOWEL SIGN MON II | MYANMAR LETTER A
းန,2889,U+1038 U+1014,MYANMAR SIGN VISARGA | MYANMAR LETTER NA
ိစ,2871,U+102D U+1005,MYANMAR VOWEL SIGN I | MYANMAR LETTER CA
ကၞ,2860,U+1000 U+105E,MYANMAR LETTER KA | MYANMAR CONSONANT SIGN MON MEDIAL NA
ဒ္,2837,U+1012 U+1039,MYANMAR LETTER DA | MYANMAR SIGN VIRAMA
ူသ,2827,U+1030 U+101E,MYANMAR VOWEL SIGN UU | MYANMAR LETTER SA
ဝန,2822,U+101D U+1014,MYANMAR LETTER WA | MYANMAR LETTER NA
အဲ,2807,U+1021 U+1032,MYANMAR LETTER A | MYANMAR VOWEL SIGN AI
ူဗ,2800,U+1030 U+1017,MYANMAR VOWEL SIGN UU | MYANMAR LETTER BA
ၞု,2767,U+105E U+102F,MYANMAR CONSONANT SIGN MON MEDIAL NA | MYANMAR VOWEL SIGN U
၊ဗ,2764,U+104A U+1017,MYANMAR SIGN LITTLE SECTION | MYANMAR LETTER BA
ိမ,2762,U+102D U+1019,MYANMAR VOWEL SIGN I | MYANMAR LETTER MA
ၞဟ,2755,U+105E U+101F,MYANMAR CONSONANT SIGN MON MEDIAL NA | MYANMAR LETTER HA
ဏ်,2750,U+100F U+103A,MYANMAR LETTER NNA | MYANMAR SIGN ASAT
းဘ,2739,U+1038 U+1018,MYANMAR SIGN VISARGA | MYANMAR LETTER BHA
ဳလ,2728,U+1033 U+101C,MYANMAR VOWEL SIGN MON II | MYANMAR LETTER LA
စ္,2726,U+1005 U+1039,MYANMAR LETTER CA | MYANMAR SIGN VIRAMA
ဳဒ,2724,U+1033 U+1012,MYANMAR VOWEL SIGN MON II | MYANMAR LETTER DA
ွး,2721,U+103D U+1038,MYANMAR CONSONANT SIGN MEDIAL WA | MYANMAR SIGN VISARGA
ဳဇ,2710,U+1033 U+1007,MYANMAR VOWEL SIGN MON II | MYANMAR LETTER JA
ူအ,2701,U+1030 U+1021,MYANMAR VOWEL SIGN UU | MYANMAR LETTER A
ဏအ,2697,U+100F U+1021,MYANMAR LETTER NNA | MYANMAR LETTER A
၊လ,2684,U+104A U+101C,MYANMAR SIGN LITTLE SECTION | MYANMAR LETTER LA
ၠအ,2681,U+1060 U+1021,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR LETTER A
ာစ,2649,U+102C U+1005,MYANMAR VOWEL SIGN AA | MYANMAR LETTER CA
ယာ,2640,U+101A U+102C,MYANMAR LETTER YA | MYANMAR VOWEL SIGN AA
္လ,2637,U+1039 U+101C,MYANMAR SIGN VIRAMA | MYANMAR LETTER LA
ထပ,2626,U+1011 U+1015,MYANMAR LETTER THA | MYANMAR LETTER PA
ဂြ,2610,U+1002 U+103C,MYANMAR LETTER GA | MYANMAR CONSONANT SIGN MEDIAL RA
စဳ,2596,U+1005 U+1033,MYANMAR LETTER CA | MYANMAR VOWEL SIGN MON II
ဲခ,2581,U+1032 U+1001,MYANMAR VOWEL SIGN AI | MYANMAR LETTER KHA
ာဍ,2568,U+102C U+100D,MYANMAR VOWEL SIGN AA | MYANMAR LETTER DDA
ဥက,2559,U+1025 U+1000,MYANMAR LETTER U | MYANMAR LETTER KA
ဗတ,2557,U+1017 U+1010,MYANMAR LETTER BA | MYANMAR LETTER TA
