bigram,count,codepoints,unicode_names
ီ၊,8,U+102E U+104A,MYANMAR VOWEL SIGN II | MYANMAR SIGN LITTLE SECTION
၃တ,8,U+1043 U+1010,MYANMAR DIGIT THREE | MYANMAR LETTER TA
၆၀,8,U+1046 U+1040,MYANMAR DIGIT SIX | MYANMAR DIGIT ZERO
၃၄,8,U+1043 U+1044,MYANMAR DIGIT THREE | MYANMAR DIGIT FOUR
ယမ,8,U+101A U+1019,MYANMAR LETTER YA | MYANMAR LETTER MA
ဒံ,8,U+1012 U+1036,MYANMAR LETTER DA | MYANMAR SIGN ANUSVARA
၀က,8,U+1040 U+1000,MYANMAR DIGIT ZERO | MYANMAR LETTER KA
နဳ,8,U+1014 U+1033,MYANMAR LETTER NA | MYANMAR VOWEL SIGN MON II
ဖ၊,8,U+1016 U+104A,MYANMAR LETTER PHA | MYANMAR SIGN LITTLE SECTION
တသ,7,U+1010 U+101E,MYANMAR LETTER TA | MYANMAR LETTER SA
္ထ,7,U+1039 U+1011,MYANMAR SIGN VIRAMA | MYANMAR LETTER THA
ခဍ,7,U+1001 U+100D,MYANMAR LETTER KHA | MYANMAR LETTER DDA
အး,7,U+1021 U+1038,MYANMAR LETTER A | MYANMAR SIGN VISARGA
ဇ္,7,U+1007 U+1039,MYANMAR LETTER JA | MYANMAR SIGN VIRAMA
၊ဘ,7,U+104A U+1018,MYANMAR SIGN LITTLE SECTION | MYANMAR LETTER BHA
ၚ္,7,U+105A U+1039,MYANMAR LETTER MON NGA | MYANMAR SIGN VIRAMA
ိဇ,7,U+102D U+1007,MYANMAR VOWEL SIGN I | MYANMAR LETTER JA
၅။,7,U+1045 U+104B,MYANMAR DIGIT FIVE | MYANMAR SIGN SECTION
ပျ,7,U+1015 U+103B,MYANMAR LETTER PA | MYANMAR CONSONANT SIGN MEDIAL YA
ခ္,7,U+1001 U+1039,MYANMAR LETTER KHA | MYANMAR SIGN VIRAMA
ီဒ,7,U+102E U+1012,MYANMAR VOWEL SIGN II | MYANMAR LETTER DA
ူဘ,7,U+1030 U+1018,MYANMAR VOWEL SIGN UU | MYANMAR LETTER BHA
သဓ,7,U+101E U+1013,MYANMAR LETTER SA | MYANMAR LETTER DHA
ဓီ,7,U+1013 U+102E,MYANMAR LETTER DHA | MYANMAR VOWEL SIGN II
နတ,7,U+1014 U+1010,MYANMAR LETTER NA | MYANMAR LETTER TA
ဇေ,7,U+1007 U+1031,MYANMAR LETTER JA | MYANMAR VOWEL SIGN E
ဇဝ,7,U+1007 U+101D,MYANMAR LETTER JA | MYANMAR LETTER WA
ွပ,7,U+103D U+1015,MYANMAR CONSONANT SIGN MEDIAL WA | MYANMAR LETTER PA
လသ,7,U+101C U+101E,MYANMAR LETTER LA | MYANMAR LETTER SA
ေဂ,7,U+1031 U+1002,MYANMAR VOWEL SIGN E | MYANMAR LETTER GA
ဗည,7,U+1017 U+100A,MYANMAR LETTER BA | MYANMAR LETTER NNYA
ခက,7,U+1001 U+1000,MYANMAR LETTER KHA | MYANMAR LETTER KA
ာဆ,7,U+102C U+1006,MYANMAR VOWEL SIGN AA | MYANMAR LETTER CHA
်၉,7,U+103A U+1049,MYANMAR SIGN ASAT | MYANMAR DIGIT NINE
၊ဆ,7,U+104A U+1006,MYANMAR SIGN LITTLE SECTION | MYANMAR LETTER CHA
ပဠ,7,U+1015 U+1020,MYANMAR LETTER PA | MYANMAR LETTER LLA
စဇ,7,U+1005 U+1007,MYANMAR LETTER CA | MYANMAR LETTER JA
ဠေ,7,U+1020 U+1031,MYANMAR LETTER LLA | MYANMAR VOWEL SIGN E
ု၁,7,U+102F U+1041,MYANMAR VOWEL SIGN U | MYANMAR DIGIT ONE
ျဥ,7,U+103B U+1025,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR LETTER U
ၚံ,7,U+105A U+1036,MYANMAR LETTER MON NGA | MYANMAR SIGN ANUSVARA
ယူ,7,U+101A U+1030,MYANMAR LETTER YA | MYANMAR VOWEL SIGN UU
မ။,7,U+1019 U+104B,MYANMAR LETTER MA | MYANMAR SIGN SECTION
်ၝ,7,U+103A U+105D,MYANMAR SIGN ASAT | MYANMAR LETTER MON BBE
ျဟ,7,U+103B U+101F,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR LETTER HA
ီအ,7,U+102E U+1021,MYANMAR VOWEL SIGN II | MYANMAR LETTER A
ဍး,7,U+100D U+1038,MYANMAR LETTER DDA | MYANMAR SIGN VISARGA
၊၀,7,U+104A U+1040,MYANMAR SIGN LITTLE SECTION | MYANMAR DIGIT ZERO
သၜ,7,U+101E U+105C,MYANMAR LETTER SA | MYANMAR LETTER MON BBA
၅၊,7,U+1045 U+104A,MYANMAR DIGIT FIVE | MYANMAR SIGN LITTLE SECTION
သ၊,7,U+101E U+104A,MYANMAR LETTER SA | MYANMAR SIGN LITTLE SECTION
၈မ,7,U+1048 U+1019,MYANMAR DIGIT EIGHT | MYANMAR LETTER MA
သဗ,7,U+101E U+1017,MYANMAR LETTER SA | MYANMAR LETTER BA
ူဌ,7,U+1030 U+100C,MYANMAR VOWEL SIGN UU | MYANMAR LETTER TTHA
၉ဗ,7,U+1049 U+1017,MYANMAR DIGIT NINE | MYANMAR LETTER BA
၈၁,7,U+1048 U+1041,MYANMAR DIGIT EIGHT | MYANMAR DIGIT ONE
ၠရ,7,U+1060 U+101B,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR LETTER RA
ဖရ,7,U+1016 U+101B,MYANMAR LETTER PHA | MYANMAR LETTER RA
ဳ၁,7,U+1033 U+1041,MYANMAR VOWEL SIGN MON II | MYANMAR DIGIT ONE
စဝ,7,U+1005 U+101D,MYANMAR LETTER CA | MYANMAR LETTER WA
ါ။,7,U+102B U+104B,MYANMAR VOWEL SIGN TALL AA | MYANMAR SIGN SECTION
ဳထ,7,U+1033 U+1011,MYANMAR VOWEL SIGN MON II | MYANMAR LETTER THA
ဣစ,7,U+1023 U+1005,MYANMAR LETTER I | MYANMAR LETTER CA
ဟဂ,6,U+101F U+1002,MYANMAR LETTER HA | MYANMAR LETTER GA
ှဴ,6,U+103E U+1034,MYANMAR CONSONANT SIGN MEDIAL HA | MYANMAR VOWEL SIGN MON O
ဳည,6,U+1033 U+100A,MYANMAR VOWEL SIGN MON II | MYANMAR LETTER NNYA
စလ,6,U+1005 U+101C,MYANMAR LETTER CA | MYANMAR LETTER LA
ညအ,6,U+100A U+1021,MYANMAR LETTER NNYA | MYANMAR LETTER A
ရယ,6,U+101B U+101A,MYANMAR LETTER RA | MYANMAR LETTER YA
ြီ,6,U+103C U+102E,MYANMAR CONSONANT SIGN MEDIAL RA | MYANMAR VOWEL SIGN II
ါစ,6,U+102B U+1005,MYANMAR VOWEL SIGN TALL AA | MYANMAR LETTER CA
၈၊,6,U+1048 U+104A,MYANMAR DIGIT EIGHT | MYANMAR SIGN LITTLE SECTION
၊၈,6,U+104A U+1048,MYANMAR SIGN LITTLE SECTION | MYANMAR DIGIT EIGHT
ဟဵ,6,U+101F U+1035,MYANMAR LETTER HA | MYANMAR VOWEL SIGN E ABOVE
၇တ,6,U+1047 U+1010,MYANMAR DIGIT SEVEN | MYANMAR LETTER TA
ၠၚ,6,U+1060 U+105A,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR LETTER MON NGA
ဆဝ,6,U+1006 U+101D,MYANMAR LETTER CHA | MYANMAR LETTER WA
၅၂,6,U+1045 U+1042,MYANMAR DIGIT FIVE | MYANMAR DIGIT TWO
ခၜ,6,U+1001 U+105C,MYANMAR LETTER KHA | MYANMAR LETTER MON BBA
ၠစ,6,U+1060 U+1005,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR LETTER CA
ြတ,6,U+103C U+1010,MYANMAR CONSONANT SIGN MEDIAL RA | MYANMAR LETTER TA
ဴထ,6,U+1034 U+1011,MYANMAR VOWEL SIGN MON O | MYANMAR LETTER THA
ဟရ,6,U+101F U+101B,MYANMAR LETTER HA | MYANMAR LETTER RA
ဳန,6,U+1033 U+1014,MYANMAR VOWEL SIGN MON II | MYANMAR LETTER NA
စူ,6,U+1005 U+1030,MYANMAR LETTER CA | MYANMAR VOWEL SIGN UU
ၠခ,6,U+1060 U+1001,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR LETTER KHA
ီည,6,U+102E U+100A,MYANMAR VOWEL SIGN II | MYANMAR LETTER NNYA
ါဏ,6,U+102B U+100F,MYANMAR VOWEL SIGN TALL AA | MYANMAR LETTER NNA
ရဗ,6,U+101B U+1017,MYANMAR LETTER RA | MYANMAR LETTER BA
ိဝ,6,U+102D U+101D,MYANMAR VOWEL SIGN I | MYANMAR LETTER WA
ဲ၂,6,U+1032 U+1042,MYANMAR VOWEL SIGN AI | MYANMAR DIGIT TWO
ှရ,6,U+103E U+101B,MYANMAR CONSONANT SIGN MEDIAL HA | MYANMAR LETTER RA
ေ၀,6,U+1031 U+1040,MYANMAR VOWEL SIGN E | MYANMAR DIGIT ZERO
ဗန,6,U+1017 U+1014,MYANMAR LETTER BA | MYANMAR LETTER NA
။ဖ,6,U+104B U+1016,MYANMAR SIGN SECTION | MYANMAR LETTER PHA
နယ,6,U+1014 U+101A,MYANMAR LETTER NA | MYANMAR LETTER YA
ရဇ,6,U+101B U+1007,MYANMAR LETTER RA | MYANMAR LETTER JA
ေး,6,U+1031 U+1038,MYANMAR VOWEL SIGN E | MYANMAR SIGN VISARGA
စဒ,6,U+1005 U+1012,MYANMAR LETTER CA | MYANMAR LETTER DA
ပဖ,6,U+1015 U+1016,MYANMAR LETTER PA | MYANMAR LETTER PHA
ှအ,6,U+103E U+1021,MYANMAR CONSONANT SIGN MEDIAL HA | MYANMAR LETTER A
ဒဏ,6,U+1012 U+100F,MYANMAR LETTER DA | MYANMAR LETTER NNA
သဟ,6,U+101E U+101F,MYANMAR LETTER SA | MYANMAR LETTER HA
စဗ,6,U+1005 U+1017,MYANMAR LETTER CA | MYANMAR LETTER BA
ဒဗ,6,U+1012 U+1017,MYANMAR LETTER DA | MYANMAR LETTER BA
ဒဲ,6,U+1012 U+1032,MYANMAR LETTER DA | MYANMAR VOWEL SIGN AI
တဟ,6,U+1010 U+101F,MYANMAR LETTER TA | MYANMAR LETTER HA
၀အ,6,U+1040 U+1021,MYANMAR DIGIT ZERO | MYANMAR LETTER A
လၞ,6,U+101C U+105E,MYANMAR LETTER LA | MYANMAR CONSONANT SIGN MON MEDIAL NA
ီဏ,6,U+102E U+100F,MYANMAR VOWEL SIGN II | MYANMAR LETTER NNA
ညၚ,6,U+100A U+105A,MYANMAR LETTER NNYA | MYANMAR LETTER MON NGA
ခပ,6,U+1001 U+1015,MYANMAR LETTER KHA | MYANMAR LETTER PA
ဥတ,6,U+1025 U+1010,MYANMAR LETTER U | MYANMAR LETTER TA
၀၈,6,U+1040 U+1048,MYANMAR DIGIT ZERO | MYANMAR DIGIT EIGHT
လဲ,6,U+101C U+1032,MYANMAR LETTER LA | MYANMAR VOWEL SIGN AI
ုဌ,6,U+102F U+100C,MYANMAR VOWEL SIGN U | MYANMAR LETTER TTHA
၇၃,6,U+1047 U+1043,MYANMAR DIGIT SEVEN | MYANMAR DIGIT THREE
၇၅,6,U+1047 U+1045,MYANMAR DIGIT SEVEN | MYANMAR DIGIT FIVE
၂မ,6,U+1042 U+1019,MYANMAR DIGIT TWO | MYANMAR LETTER MA
ေ၊,6,U+1031 U+104A,MYANMAR VOWEL SIGN E | MYANMAR SIGN LITTLE SECTION
ၚဂ,6,U+105A U+1002,MYANMAR LETTER MON NGA | MYANMAR LETTER GA
ဴ၊,6,U+1034 U+104A,MYANMAR VOWEL SIGN MON O | MYANMAR SIGN LITTLE SECTION
ွသ,6,U+103D U+101E,MYANMAR CONSONANT SIGN MEDIAL WA | MYANMAR LETTER SA
ဇဂ,6,U+1007 U+1002,MYANMAR LETTER JA | MYANMAR LETTER GA
ၚ၊,6,U+105A U+104A,MYANMAR LETTER MON NGA | MYANMAR SIGN LITTLE SECTION
ၜ၊,6,U+105C U+104A,MYANMAR LETTER MON BBA | MYANMAR SIGN LITTLE SECTION
၊ၝ,6,U+104A U+105D,MYANMAR SIGN LITTLE SECTION | MYANMAR LETTER MON BBE
ူၚ,6,U+1030 U+105A,MYANMAR VOWEL SIGN UU | MYANMAR LETTER MON NGA
မဥ,6,U+1019 U+1025,MYANMAR LETTER MA | MYANMAR LETTER U
ွရ,6,U+103D U+101B,MYANMAR CONSONANT SIGN MEDIAL WA | MYANMAR LETTER RA
ဝဟ,6,U+101D U+101F,MYANMAR LETTER WA | MYANMAR LETTER HA
ဏျ,6,U+100F U+103B,MYANMAR LETTER NNA | MYANMAR CONSONANT SIGN MEDIAL YA
ျဏ,6,U+103B U+100F,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR LETTER NNA
၇၂,6,U+1047 U+1042,MYANMAR DIGIT SEVEN | MYANMAR DIGIT TWO
သဍ,6,U+101E U+100D,MYANMAR LETTER SA | MYANMAR LETTER DDA
ဒူ,6,U+1012 U+1030,MYANMAR LETTER DA | MYANMAR VOWEL SIGN UU
၇၄,6,U+1047 U+1044,MYANMAR DIGIT SEVEN | MYANMAR DIGIT FOUR
။၉,6,U+104B U+1049,MYANMAR SIGN SECTION | MYANMAR DIGIT NINE
၄၇,6,U+1044 U+1047,MYANMAR DIGIT FOUR | MYANMAR DIGIT SEVEN
တဗ,6,U+1010 U+1017,MYANMAR LETTER TA | MYANMAR LETTER BA
၉၂,6,U+1049 U+1042,MYANMAR DIGIT NINE | MYANMAR DIGIT TWO
ဓဘ,5,U+1013 U+1018,MYANMAR LETTER DHA | MYANMAR LETTER BHA
ကဍ,5,U+1000 U+100D,MYANMAR LETTER KA | MYANMAR LETTER DDA
ီသ,5,U+102E U+101E,MYANMAR VOWEL SIGN II | MYANMAR LETTER SA
ဒၠ,5,U+1012 U+1060,MYANMAR LETTER DA | MYANMAR CONSONANT SIGN MON MEDIAL LA
ယန,5,U+101A U+1014,MYANMAR LETTER YA | MYANMAR LETTER NA
ူ။,5,U+1030 U+104B,MYANMAR VOWEL SIGN UU | MYANMAR SIGN SECTION
ဲၚ,5,U+1032 U+105A,MYANMAR VOWEL SIGN AI | MYANMAR LETTER MON NGA
၇၈,5,U+1047 U+1048,MYANMAR DIGIT SEVEN | MYANMAR DIGIT EIGHT
။၇,5,U+104B U+1047,MYANMAR SIGN SECTION | MYANMAR DIGIT SEVEN
ီန,5,U+102E U+1014,MYANMAR VOWEL SIGN II | MYANMAR LETTER NA
ီပ,5,U+102E U+1015,MYANMAR VOWEL SIGN II | MYANMAR LETTER PA
ျီ,5,U+103B U+102E,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR VOWEL SIGN II
ရထ,5,U+101B U+1011,MYANMAR LETTER RA | MYANMAR LETTER THA
၈၂,5,U+1048 U+1042,MYANMAR DIGIT EIGHT | MYANMAR DIGIT TWO
ကဳ,5,U+1000 U+1033,MYANMAR LETTER KA | MYANMAR VOWEL SIGN MON II
ဆၚ,5,U+1006 U+105A,MYANMAR LETTER CHA | MYANMAR LETTER MON NGA
၈၇,5,U+1048 U+1047,MYANMAR DIGIT EIGHT | MYANMAR DIGIT SEVEN
၇၊,5,U+1047 U+104A,MYANMAR DIGIT SEVEN | MYANMAR SIGN LITTLE SECTION
ဲဌ,5,U+1032 U+100C,MYANMAR VOWEL SIGN AI | MYANMAR LETTER TTHA
ၠီ,5,U+1060 U+102E,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR VOWEL SIGN II
ြသ,5,U+103C U+101E,MYANMAR CONSONANT SIGN MEDIAL RA | MYANMAR LETTER SA
ှက,5,U+103E U+1000,MYANMAR CONSONANT SIGN MEDIAL HA | MYANMAR LETTER KA
၄က,5,U+1044 U+1000,MYANMAR DIGIT FOUR | MYANMAR LETTER KA
ျန,5,U+103B U+1014,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR LETTER NA
ဲ၆,5,U+1032 U+1046,MYANMAR VOWEL SIGN AI | MYANMAR DIGIT SIX
ပခ,5,U+1015 U+1001,MYANMAR LETTER PA | MYANMAR LETTER KHA
လရ,5,U+101C U+101B,MYANMAR LETTER LA | MYANMAR LETTER RA
၂ဗ,5,U+1042 U+1017,MYANMAR DIGIT TWO | MYANMAR LETTER BA
၃၇,5,U+1043 U+1047,MYANMAR DIGIT THREE | MYANMAR DIGIT SEVEN
စည,5,U+1005 U+100A,MYANMAR LETTER CA | MYANMAR LETTER NNYA
ဇွ,5,U+1007 U+103D,MYANMAR LETTER JA | MYANMAR CONSONANT SIGN MEDIAL WA
သဏ,5,U+101E U+100F,MYANMAR LETTER SA | MYANMAR LETTER NNA
၂အ,5,U+1042 U+1021,MYANMAR DIGIT TWO | MYANMAR LETTER A
ာ၃,5,U+102C U+1043,MYANMAR VOWEL SIGN AA | MYANMAR DIGIT THREE
။ဓ,5,U+104B U+1013,MYANMAR SIGN SECTION | MYANMAR LETTER DHA
မ၊,5,U+1019 U+104A,MYANMAR LETTER MA | MYANMAR SIGN LITTLE SECTION
ုဆ,5,U+102F U+1006,MYANMAR VOWEL SIGN U | MYANMAR LETTER CHA
ဖဍ,5,U+1016 U+100D,MYANMAR LETTER PHA | MYANMAR LETTER DDA
ဍူ,5,U+100D U+1030,MYANMAR LETTER DDA | MYANMAR VOWEL SIGN UU
ညန,5,U+100A U+1014,MYANMAR LETTER NNYA | MYANMAR LETTER NA
။ဣ,5,U+104B U+1023,MYANMAR SIGN SECTION | MYANMAR LETTER I
ၞအ,5,U+105E U+1021,MYANMAR CONSONANT SIGN MON MEDIAL NA | MYANMAR LETTER A
လဇ,5,U+101C U+1007,MYANMAR LETTER LA | MYANMAR LETTER JA
ဗ၊,5,U+1017 U+104A,MYANMAR LETTER BA | MYANMAR SIGN LITTLE SECTION
လဳ,5,U+101C U+1033,MYANMAR LETTER LA | MYANMAR VOWEL SIGN MON II
၀၆,5,U+1040 U+1046,MYANMAR DIGIT ZERO | MYANMAR DIGIT SIX
၅၇,5,U+1045 U+1047,MYANMAR DIGIT FIVE | MYANMAR DIGIT SEVEN
ွယ,5,U+103D U+101A,MYANMAR CONSONANT SIGN MEDIAL WA | MYANMAR LETTER YA
ျယ,5,U+103B U+101A,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR LETTER YA
၈တ,5,U+1048 U+1010,MYANMAR DIGIT EIGHT | MYANMAR LETTER TA
၃၃,5,U+1043 U+1043,MYANMAR DIGIT THREE | MYANMAR DIGIT THREE
ဒလ,5,U+1012 U+101C,MYANMAR LETTER DA | MYANMAR LETTER LA
ဴဏ,5,U+1034 U+100F,MYANMAR VOWEL SIGN MON O | MYANMAR LETTER NNA
်ျ,5,U+103A U+103B,MYANMAR SIGN ASAT | MYANMAR CONSONANT SIGN MEDIAL YA
မထ,5,U+1019 U+1011,MYANMAR LETTER MA | MYANMAR LETTER THA
၁မ,5,U+1041 U+1019,MYANMAR DIGIT ONE | MYANMAR LETTER MA
၂န,5,U+1042 U+1014,MYANMAR DIGIT TWO | MYANMAR LETTER NA
နဝ,5,U+1014 U+101D,MYANMAR LETTER NA | MYANMAR LETTER WA
ျဍ,5,U+103B U+100D,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR LETTER DDA
ဳ။,5,U+1033 U+104B,MYANMAR VOWEL SIGN MON II | MYANMAR SIGN SECTION
ံု,5,U+1036 U+102F,MYANMAR SIGN ANUSVARA | MYANMAR VOWEL SIGN U
၈ဂ,5,U+1048 U+1002,MYANMAR DIGIT EIGHT | MYANMAR LETTER GA
၅စ,5,U+1045 U+1005,MYANMAR DIGIT FIVE | MYANMAR LETTER CA
၄ဂ,5,U+1044 U+1002,MYANMAR DIGIT FOUR | MYANMAR LETTER GA
အဗ,5,U+1021 U+1017,MYANMAR LETTER A | MYANMAR LETTER BA
၈၃,5,U+1048 U+1043,MYANMAR DIGIT EIGHT | MYANMAR DIGIT THREE
၉၀,5,U+1049 U+1040,MYANMAR DIGIT NINE | MYANMAR DIGIT ZERO
ခဏ,5,U+1001 U+100F,MYANMAR LETTER KHA | MYANMAR LETTER NNA
၄မ,5,U+1044 U+1019,MYANMAR DIGIT FOUR | MYANMAR LETTER MA
ဘူ,5,U+1018 U+1030,MYANMAR LETTER BHA | MYANMAR VOWEL SIGN UU
ကဂ,5,U+1000 U+1002,MYANMAR LETTER KA | MYANMAR LETTER GA
ဗါ,5,U+1017 U+102B,MYANMAR LETTER BA | MYANMAR VOWEL SIGN TALL AA
ျလ,5,U+103B U+101C,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR LETTER LA
န၊,5,U+1014 U+104A,MYANMAR LETTER NA | MYANMAR SIGN LITTLE SECTION
၉မ,5,U+1049 U+1019,MYANMAR DIGIT NINE | MYANMAR LETTER MA
့စ,5,U+1037 U+1005,MYANMAR SIGN DOT BELOW | MYANMAR LETTER CA
ဥလ,5,U+1025 U+101C,MYANMAR LETTER U | MYANMAR LETTER LA
ကှ,5,U+1000 U+103E,MYANMAR LETTER KA | MYANMAR CONSONANT SIGN MEDIAL HA
္ည,5,U+1039 U+100A,MYANMAR SIGN VIRAMA | MYANMAR LETTER NNYA
ြရ,5,U+103C U+101B,MYANMAR CONSONANT SIGN MEDIAL RA | MYANMAR LETTER RA
ယ၊,5,U+101A U+104A,MYANMAR LETTER YA | MYANMAR SIGN LITTLE SECTION
၁ဗ,5,U+1041 U+1017,MYANMAR DIGIT ONE | MYANMAR LETTER BA
ဓပ,5,U+1013 U+1015,MYANMAR LETTER DHA | MYANMAR LETTER PA
ဨယ,5,U+1028 U+101A,MYANMAR LETTER MON E | MYANMAR LETTER YA
ျွ,5,U+103B U+103D,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR CONSONANT SIGN MEDIAL WA
၉၄,5,U+1049 U+1044,MYANMAR DIGIT NINE | MYANMAR DIGIT FOUR
၁၆,5,U+1041 U+1046,MYANMAR DIGIT ONE | MYANMAR DIGIT SIX
၆၁,5,U+1046 U+1041,MYANMAR DIGIT SIX | MYANMAR DIGIT ONE
ၜက,5,U+105C U+1000,MYANMAR LETTER MON BBA | MYANMAR LETTER KA
၈၄,5,U+1048 U+1044,MYANMAR DIGIT EIGHT | MYANMAR DIGIT FOUR
ၚူ,5,U+105A U+1030,MYANMAR LETTER MON NGA | MYANMAR VOWEL SIGN UU
သယ,4,U+101E U+101A,MYANMAR LETTER SA | MYANMAR LETTER YA
၈သ,4,U+1048 U+101E,MYANMAR DIGIT EIGHT | MYANMAR LETTER SA
တဆ,4,U+1010 U+1006,MYANMAR LETTER TA | MYANMAR LETTER CHA
ၠမ,4,U+1060 U+1019,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR LETTER MA
ဟက,4,U+101F U+1000,MYANMAR LETTER HA | MYANMAR LETTER KA
းဓ,4,U+1038 U+1013,MYANMAR SIGN VISARGA | MYANMAR LETTER DHA
ူဝ,4,U+1030 U+101D,MYANMAR VOWEL SIGN UU | MYANMAR LETTER WA
ှတ,4,U+103E U+1010,MYANMAR CONSONANT SIGN MEDIAL HA | MYANMAR LETTER TA
စခ,4,U+1005 U+1001,MYANMAR LETTER CA | MYANMAR LETTER KHA
ု၇,4,U+102F U+1047,MYANMAR VOWEL SIGN U | MYANMAR DIGIT SEVEN
ဲ၈,4,U+1032 U+1048,MYANMAR VOWEL SIGN AI | MYANMAR DIGIT EIGHT
ဖါ,4,U+1016 U+102B,MYANMAR LETTER PHA | MYANMAR VOWEL SIGN TALL AA
၉၅,4,U+1049 U+1045,MYANMAR DIGIT NINE | MYANMAR DIGIT FIVE
ၚပ,4,U+105A U+1015,MYANMAR LETTER MON NGA | MYANMAR LETTER PA
ဍတ,4,U+100D U+1010,MYANMAR LETTER DDA | MYANMAR LETTER TA
ေဍ,4,U+1031 U+100D,MYANMAR VOWEL SIGN E | MYANMAR LETTER DDA
ဝီ,4,U+101D U+102E,MYANMAR LETTER WA | MYANMAR VOWEL SIGN II
ုဥ,4,U+102F U+1025,MYANMAR VOWEL SIGN U | MYANMAR LETTER U
ရဏ,4,U+101B U+100F,MYANMAR LETTER RA | MYANMAR LETTER NNA
ၞဴ,4,U+105E U+1034,MYANMAR CONSONANT SIGN MON MEDIAL NA | MYANMAR VOWEL SIGN MON O
၃က,4,U+1043 U+1000,MYANMAR DIGIT THREE | MYANMAR LETTER KA
လဗ,4,U+101C U+1017,MYANMAR LETTER LA | MYANMAR LETTER BA
ဏဳ,4,U+100F U+1033,MYANMAR LETTER NNA | MYANMAR VOWEL SIGN MON II
ာ၅,4,U+102C U+1045,MYANMAR VOWEL SIGN AA | MYANMAR DIGIT FIVE
၅သ,4,U+1045 U+101E,MYANMAR DIGIT FIVE | MYANMAR LETTER SA
း၁,4,U+1038 U+1041,MYANMAR SIGN VISARGA | MYANMAR DIGIT ONE
၁သ,4,U+1041 U+101E,MYANMAR DIGIT ONE | MYANMAR LETTER SA
၇စ,4,U+1047 U+1005,MYANMAR DIGIT SEVEN | MYANMAR LETTER CA
ဂဴ,4,U+1002 U+1034,MYANMAR LETTER GA | MYANMAR VOWEL SIGN MON O
၅လ,4,U+1045 U+101C,MYANMAR DIGIT FIVE | MYANMAR LETTER LA
ျး,4,U+103B U+1038,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR SIGN VISARGA
ပဗ,4,U+1015 U+1017,MYANMAR LETTER PA | MYANMAR LETTER BA
ူယ,4,U+1030 U+101A,MYANMAR VOWEL SIGN UU | MYANMAR LETTER YA
ဏှ,4,U+100F U+103E,MYANMAR LETTER NNA | MYANMAR CONSONANT SIGN MEDIAL HA
စ။,4,U+1005 U+104B,MYANMAR LETTER CA | MYANMAR SIGN SECTION
ၠဲ,4,U+1060 U+1032,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR VOWEL SIGN AI
ဍဵ,4,U+100D U+1035,MYANMAR LETTER DDA | MYANMAR VOWEL SIGN E ABOVE
သည,4,U+101E U+100A,MYANMAR LETTER SA | MYANMAR LETTER NNYA
၆၊,4,U+1046 U+104A,MYANMAR DIGIT SIX | MYANMAR SIGN LITTLE SECTION
္ဃ,4,U+1039 U+1003,MYANMAR SIGN VIRAMA | MYANMAR LETTER GHA
၃၅,4,U+1043 U+1045,MYANMAR DIGIT THREE | MYANMAR DIGIT FIVE
ာ၄,4,U+102C U+1044,MYANMAR VOWEL SIGN AA | MYANMAR DIGIT FOUR
၂စ,4,U+1042 U+1005,MYANMAR DIGIT TWO | MYANMAR LETTER CA
၈၅,4,U+1048 U+1045,MYANMAR DIGIT EIGHT | MYANMAR DIGIT FIVE
ဳၜ,4,U+1033 U+105C,MYANMAR VOWEL SIGN MON II | MYANMAR LETTER MON BBA
ဨရ,4,U+1028 U+101B,MYANMAR LETTER MON E | MYANMAR LETTER RA
ဂဵ,4,U+1002 U+1035,MYANMAR LETTER GA | MYANMAR VOWEL SIGN E ABOVE
ဇီ,4,U+1007 U+102E,MYANMAR LETTER JA | MYANMAR VOWEL SIGN II
၈ရ,4,U+1048 U+101B,MYANMAR DIGIT EIGHT | MYANMAR LETTER RA
၉၉,4,U+1049 U+1049,MYANMAR DIGIT NINE | MYANMAR DIGIT NINE
တ၊,4,U+1010 U+104A,MYANMAR LETTER TA | MYANMAR SIGN LITTLE SECTION
။ဃ,4,U+104B U+1003,MYANMAR SIGN SECTION | MYANMAR LETTER GHA
ေ်,4,U+1031 U+103A,MYANMAR VOWEL SIGN E | MYANMAR SIGN ASAT
။ၚ,4,U+104B U+105A,MYANMAR SIGN SECTION | MYANMAR LETTER MON NGA
ဓ္,4,U+1013 U+1039,MYANMAR LETTER DHA | MYANMAR SIGN VIRAMA
